time,PT.GSE_Low.raw_adc_counts
2026-03-06 13:30:05.977941,347649205
2026-03-06 13:30:06.078482,346502789
2026-03-06 13:30:06.179067,345374163
2026-03-06 13:30:06.280152,344246739
2026-03-06 13:30:06.381177,343142128
2026-03-06 13:30:06.482048,342048900
2026-03-06 13:30:06.583509,340978502
2026-03-06 13:30:06.684561,339916759
2026-03-06 13:30:06.785321,338883335
2026-03-06 13:30:06.886402,337863005
2026-03-06 13:30:06.987716,336862410
2026-03-06 13:30:07.088492,335883161
2026-03-06 13:30:07.189271,334922330
2026-03-06 13:30:07.290715,333994466
2026-03-06 13:30:07.391676,333084189
2026-03-06 13:30:07.492113,332206066
2026-03-06 13:30:07.593309,331348329
2026-03-06 13:30:07.694068,330518052
2026-03-06 13:30:07.794635,329714675
2026-03-06 13:30:07.89613,328934627
2026-03-06 13:30:07.997072,328186739
2026-03-06 13:30:08.097939,327460504
2026-03-06 13:30:08.19853,326777326
2026-03-06 13:30:08.299702,326113809
2026-03-06 13:30:08.400159,325485518
2026-03-06 13:30:08.501206,324887333
2026-03-06 13:30:08.602452,324325505
2026-03-06 13:30:08.70319,323798590
2026-03-06 13:30:08.803824,323296732
2026-03-06 13:30:08.904652,322832422
2026-03-06 13:30:09.005159,322407577
2026-03-06 13:30:09.106116,322007042
2026-03-06 13:30:09.206941,321650686
2026-03-06 13:30:09.307237,321322994
2026-03-06 13:30:09.408277,321034263
2026-03-06 13:30:09.509263,320774390
2026-03-06 13:30:09.610308,320560165
2026-03-06 13:30:09.711481,320372146
2026-03-06 13:30:09.812535,320231052
2026-03-06 13:30:09.913299,320114056
2026-03-06 13:30:10.014589,320040061
2026-03-06 13:30:10.115283,320007705
2026-03-06 13:30:10.216638,320002767
2026-03-06 13:30:10.317449,320039007
2026-03-06 13:30:10.418705,320117342
2026-03-06 13:30:10.519598,320219538
2026-03-06 13:30:10.620665,320367434
2026-03-06 13:30:10.721098,320549363
2026-03-06 13:30:10.822155,320772445
2026-03-06 13:30:10.922689,321019630
2026-03-06 13:30:11.023981,321316431
2026-03-06 13:30:11.124666,321638157
2026-03-06 13:30:11.225765,321995174
2026-03-06 13:30:11.326254,322393649
2026-03-06 13:30:11.427038,322820654
2026-03-06 13:30:11.528033,323285670
2026-03-06 13:30:11.62883,323785916
2026-03-06 13:30:11.729529,324310601
2026-03-06 13:30:11.830312,324877016
2026-03-06 13:30:11.93116,325472087
2026-03-06 13:30:12.032003,326098837
2026-03-06 13:30:12.133064,326758831
2026-03-06 13:30:12.233799,327445129
2026-03-06 13:30:12.334379,328163875
2026-03-06 13:30:12.435668,328908193
2026-03-06 13:30:12.536444,329681413
2026-03-06 13:30:12.637482,330491319
2026-03-06 13:30:12.738452,331318450
2026-03-06 13:30:12.839562,332182980
2026-03-06 13:30:12.93997,333062602
2026-03-06 13:30:13.041225,333965237
2026-03-06 13:30:13.141961,334892457
2026-03-06 13:30:13.242474,335849558
2026-03-06 13:30:13.343313,336829941
2026-03-06 13:30:13.444827,337829696
2026-03-06 13:30:13.545652,338848070
2026-03-06 13:30:13.647165,339880954
2026-03-06 13:30:13.747446,340941969
2026-03-06 13:30:13.848714,342016570
2026-03-06 13:30:13.949653,343102712
2026-03-06 13:30:14.050389,344211472
2026-03-06 13:30:14.151786,345332955
2026-03-06 13:30:14.252828,346468221
2026-03-06 13:30:14.354003,347616986
2026-03-06 13:30:14.455113,348771646
2026-03-06 13:30:14.556161,349945919
2026-03-06 13:30:14.657562,351124594
2026-03-06 13:30:14.758021,352311401
2026-03-06 13:30:14.858905,353495301
2026-03-06 13:30:14.960011,354700050
2026-03-06 13:30:15.060517,355899003
2026-03-06 13:30:15.161284,357101929
2026-03-06 13:30:15.261779,358304321
2026-03-06 13:30:15.362806,359512953
2026-03-06 13:30:15.463729,360727813
2026-03-06 13:30:15.564548,361936777
2026-03-06 13:30:15.6652,363146871
2026-03-06 13:30:15.766275,364345284
2026-03-06 13:30:15.867193,365543796
2026-03-06 13:30:15.968224,366748671
2026-03-06 13:30:16.068662,367930946
2026-03-06 13:30:16.16968,369112032
2026-03-06 13:30:16.270433,370290243
2026-03-06 13:30:16.371505,371456678
2026-03-06 13:30:16.472952,372611040
2026-03-06 13:30:16.573842,373762892
2026-03-06 13:30:16.675118,374897755
2026-03-06 13:30:16.775598,376007901
2026-03-06 13:30:16.876705,377109147
2026-03-06 13:30:16.977596,378202690
2026-03-06 13:30:17.07887,379266384
2026-03-06 13:30:17.178899,380313347
2026-03-06 13:30:17.279687,381353751
2026-03-06 13:30:17.380904,382363428
2026-03-06 13:30:17.481647,383358489
2026-03-06 13:30:17.582902,384327616
2026-03-06 13:30:17.683718,385276918
2026-03-06 13:30:17.78488,386202832
2026-03-06 13:30:17.885378,387104111
2026-03-06 13:30:17.986209,387988795
2026-03-06 13:30:18.088031,388840562
2026-03-06 13:30:18.188798,389670252
2026-03-06 13:30:18.289648,390469952
2026-03-06 13:30:18.39013,391237967
2026-03-06 13:30:18.491176,391980644
2026-03-06 13:30:18.591575,392692027
2026-03-06 13:30:18.692618,393369614
2026-03-06 13:30:18.794066,394025343
2026-03-06 13:30:18.895032,394646609
2026-03-06 13:30:18.995851,395235033
2026-03-06 13:30:19.096768,395796994
2026-03-06 13:30:19.197931,396321750
2026-03-06 13:30:19.298472,396803688
2026-03-06 13:30:19.399438,397269613
2026-03-06 13:30:19.500174,397689198
2026-03-06 13:30:19.601224,398073888
2026-03-06 13:30:19.702246,398429214
2026-03-06 13:30:19.802593,398742846
2026-03-06 13:30:19.90363,399028581
2026-03-06 13:30:20.004385,399276673
2026-03-06 13:30:20.105676,399492506
2026-03-06 13:30:20.206215,399666014
2026-03-06 13:30:20.306682,399806395
2026-03-06 13:30:20.407737,399908342
2026-03-06 13:30:20.508398,399968007
2026-03-06 13:30:20.609334,400001684
2026-03-06 13:30:20.710443,399986470
2026-03-06 13:30:20.811398,399945538
2026-03-06 13:30:20.912025,399870487
2026-03-06 13:30:21.012865,399751348
2026-03-06 13:30:21.114036,399593431
2026-03-06 13:30:21.214489,399409353
2026-03-06 13:30:21.314955,399182013
2026-03-06 13:30:21.415774,398918623
2026-03-06 13:30:21.516982,398619154
2026-03-06 13:30:21.618255,398289302
2026-03-06 13:30:21.719265,397921985
2026-03-06 13:30:21.820337,397516994
2026-03-06 13:30:21.92094,397078454
2026-03-06 13:30:22.021937,396612550
2026-03-06 13:30:22.122662,396098713
2026-03-06 13:30:22.224126,395560134
2026-03-06 13:30:22.324616,394997388
2026-03-06 13:30:22.425919,394395643
2026-03-06 13:30:22.526729,393757245
2026-03-06 13:30:22.627745,393094649
2026-03-06 13:30:22.728402,392401107
2026-03-06 13:30:22.829119,391672827
2026-03-06 13:30:22.93023,390914527
2026-03-06 13:30:23.0316,390137016
2026-03-06 13:30:23.132303,389328890
2026-03-06 13:30:23.233581,388487385
2026-03-06 13:30:23.334369,387623053
2026-03-06 13:30:23.435613,386734640
2026-03-06 13:30:23.536368,385821079
2026-03-06 13:30:23.637224,384883489
2026-03-06 13:30:23.738402,383921270
2026-03-06 13:30:23.839112,382942524
2026-03-06 13:30:23.939885,381936124
2026-03-06 13:30:24.040729,380913524
2026-03-06 13:30:24.141981,379876342
2026-03-06 13:30:24.243113,378809666
2026-03-06 13:30:24.343857,377736431
2026-03-06 13:30:24.445064,376636979
2026-03-06 13:30:24.546358,375527775
2026-03-06 13:30:24.647899,374405313
2026-03-06 13:30:24.748733,373255493
2026-03-06 13:30:24.849764,372112344
2026-03-06 13:30:24.950795,370954459
2026-03-06 13:30:25.051836,369786091
2026-03-06 13:30:25.152426,368606551
2026-03-06 13:30:25.253482,367421086
2026-03-06 13:30:25.354721,366222299
2026-03-06 13:30:25.455314,365024436
2026-03-06 13:30:25.557034,363816818
2026-03-06 13:30:25.657342,362615184
2026-03-06 13:30:25.758487,361405384
2026-03-06 13:30:25.859297,360187808
2026-03-06 13:30:25.960187,358982115
2026-03-06 13:30:26.061407,357769838
2026-03-06 13:30:26.162217,356561352
2026-03-06 13:30:26.26299,355353690
2026-03-06 13:30:26.364924,354158495
2026-03-06 13:30:26.465279,352955798
2026-03-06 13:30:26.5668,351768087
2026-03-06 13:30:26.667485,350581885
2026-03-06 13:30:26.768294,349407581
2026-03-06 13:30:26.869025,348244576
2026-03-06 13:30:26.970493,347092578
2026-03-06 13:30:27.071764,345949909
2026-03-06 13:30:27.172412,344819957
2026-03-06 13:30:27.273522,343710057
2026-03-06 13:30:27.374547,342608322
2026-03-06 13:30:27.475171,341529593
2026-03-06 13:30:27.576927,340467885
2026-03-06 13:30:27.677022,339420642
2026-03-06 13:30:27.777672,338390495
2026-03-06 13:30:27.878949,337374872
2026-03-06 13:30:27.979851,336391868
2026-03-06 13:30:28.081025,335420572
2026-03-06 13:30:28.181915,334481027
2026-03-06 13:30:28.282644,333553901
2026-03-06 13:30:28.384615,332663617
2026-03-06 13:30:28.4846,331784696
2026-03-06 13:30:28.58664,330936717
2026-03-06 13:30:28.686699,330121349
2026-03-06 13:30:28.787866,329327354
2026-03-06 13:30:28.888713,328572826
2026-03-06 13:30:28.989352,327831291
2026-03-06 13:30:29.090212,327126314
2026-03-06 13:30:29.191088,326451766
2026-03-06 13:30:29.292035,325805389
2026-03-06 13:30:29.393103,325199775
2026-03-06 13:30:29.494548,324611753
2026-03-06 13:30:29.595626,324058197
2026-03-06 13:30:29.69685,323547694
2026-03-06 13:30:29.797868,323065535
2026-03-06 13:30:29.898905,322619832
2026-03-06 13:30:29.999949,322201383
2026-03-06 13:30:30.100464,321826708
2026-03-06 13:30:30.201531,321477163
2026-03-06 13:30:30.302648,321171454
2026-03-06 13:30:30.403193,320899051
2026-03-06 13:30:30.504462,320657176
2026-03-06 13:30:30.605343,320462685
2026-03-06 13:30:30.705964,320291398
2026-03-06 13:30:30.806465,320164255
2026-03-06 13:30:30.907442,320074696
2026-03-06 13:30:31.008811,320017683
2026-03-06 13:30:31.109761,319997052
2026-03-06 13:30:31.210787,320020280
2026-03-06 13:30:31.311554,320076839
2026-03-06 13:30:31.411941,320162115
2026-03-06 13:30:31.512693,320294145
2026-03-06 13:30:31.614175,320458205
2026-03-06 13:30:31.715129,320649246
2026-03-06 13:30:31.81563,320888199
2026-03-06 13:30:31.91706,321159417
2026-03-06 13:30:32.018298,321471434
2026-03-06 13:30:32.119255,321814698
2026-03-06 13:30:32.219755,322197063
2026-03-06 13:30:32.320952,322604446
2026-03-06 13:30:32.422446,323053609
2026-03-06 13:30:32.522929,323529822
2026-03-06 13:30:32.624064,324048661
2026-03-06 13:30:32.724956,324592492
2026-03-06 13:30:32.825897,325178419
2026-03-06 13:30:32.926898,325785032
2026-03-06 13:30:33.027784,326428921
2026-03-06 13:30:33.12815,327103200
2026-03-06 13:30:33.229307,327808457
2026-03-06 13:30:33.329751,328542303
2026-03-06 13:30:33.431435,329304882
2026-03-06 13:30:33.531503,330092109
2026-03-06 13:30:33.63264,330906380
2026-03-06 13:30:33.733973,331756200
2026-03-06 13:30:33.834513,332621528
2026-03-06 13:30:33.935661,333527575
2026-03-06 13:30:34.036583,334439181
2026-03-06 13:30:34.137679,335388158
2026-03-06 13:30:34.238668,336353602
2026-03-06 13:30:34.339467,337340558
2026-03-06 13:30:34.440233,338351390
2026-03-06 13:30:34.5415,339372995
2026-03-06 13:30:34.642487,340424877
2026-03-06 13:30:34.742815,341482623
2026-03-06 13:30:34.843597,342565859
2026-03-06 13:30:34.944461,343666595
2026-03-06 13:30:35.045905,344775487
2026-03-06 13:30:35.146472,345907444
2026-03-06 13:30:35.247415,347041429
2026-03-06 13:30:35.34818,348189073
2026-03-06 13:30:35.449584,349357133
2026-03-06 13:30:35.550262,350527074
2026-03-06 13:30:35.651355,351710736
2026-03-06 13:30:35.752409,352904864
2026-03-06 13:30:35.853633,354096681
2026-03-06 13:30:35.954572,355302026
2026-03-06 13:30:36.055372,356500906
2026-03-06 13:30:36.156559,357716494
2026-03-06 13:30:36.257655,358928165
2026-03-06 13:30:36.358589,360141033
2026-03-06 13:30:36.459905,361354313
2026-03-06 13:30:36.560926,362560925
2026-03-06 13:30:36.66139,363763264
2026-03-06 13:30:36.762304,364970345
2026-03-06 13:30:36.863757,366175993
2026-03-06 13:30:36.964544,367367883
2026-03-06 13:30:37.065828,368557810
2026-03-06 13:30:37.167187,369743753
2026-03-06 13:30:37.268409,370910176
2026-03-06 13:30:37.369219,372075520
2026-03-06 13:30:37.469881,373221274
2026-03-06 13:30:37.57133,374361256
2026-03-06 13:30:37.671725,375486117
2026-03-06 13:30:37.772778,376587599
2026-03-06 13:30:37.873885,377685101
2026-03-06 13:30:37.974993,378768302
2026-03-06 13:30:38.076001,379826911
2026-03-06 13:30:38.176882,380870974
2026-03-06 13:30:38.277259,381894711
2026-03-06 13:30:38.37862,382894470
2026-03-06 13:30:38.479282,383875463
2026-03-06 13:30:38.580025,384832155
2026-03-06 13:30:38.680862,385776497
2026-03-06 13:30:38.781665,386687163
2026-03-06 13:30:38.882715,387572194
2026-03-06 13:30:38.98376,388443139
2026-03-06 13:30:39.085046,389285028
2026-03-06 13:30:39.185814,390093981
2026-03-06 13:30:39.286881,390876818
2026-03-06 13:30:39.388035,391638317
2026-03-06 13:30:39.488663,392363857
2026-03-06 13:30:39.589463,393059622
2026-03-06 13:30:39.691063,393722373
2026-03-06 13:30:39.792097,394363563
2026-03-06 13:30:39.893533,394968234
2026-03-06 13:30:39.994436,395546081
2026-03-06 13:30:40.095105,396083931
2026-03-06 13:30:40.19567,396581285
2026-03-06 13:30:40.296728,397057943
2026-03-06 13:30:40.397619,397492981
2026-03-06 13:30:40.498802,397902585
2026-03-06 13:30:40.599451,398274218
2026-03-06 13:30:40.700385,398606437
2026-03-06 13:30:40.801326,398902964
2026-03-06 13:30:40.90198,399165748
2026-03-06 13:30:41.003126,399392526
2026-03-06 13:30:41.104005,399592523
2026-03-06 13:30:41.204948,399738331
2026-03-06 13:30:41.305842,399862289
2026-03-06 13:30:41.407754,399942300
2026-03-06 13:30:41.50861,399993051
2026-03-06 13:30:41.609461,399998972
2026-03-06 13:30:41.710311,399967403
2026-03-06 13:30:41.811505,399905250
2026-03-06 13:30:41.912554,399807167
2026-03-06 13:30:42.013521,399667414
2026-03-06 13:30:42.114455,399491778
2026-03-06 13:30:42.215464,399280587
2026-03-06 13:30:42.31638,399034557
2026-03-06 13:30:42.417494,398758103
2026-03-06 13:30:42.51824,398436164
2026-03-06 13:30:42.619382,398081723
2026-03-06 13:30:42.720178,397693989
2026-03-06 13:30:42.821096,397270125
2026-03-06 13:30:42.921618,396815235
2026-03-06 13:30:43.022406,396328044
2026-03-06 13:30:43.12351,395804512
2026-03-06 13:30:43.224402,395246920
2026-03-06 13:30:43.325317,394662233
2026-03-06 13:30:43.426014,394037331
2026-03-06 13:30:43.527552,393386872
2026-03-06 13:30:43.628096,392707859
2026-03-06 13:30:43.728717,391989646
2026-03-06 13:30:43.830029,391251835
2026-03-06 13:30:43.930691,390485417
2026-03-06 13:30:44.031519,389680844
2026-03-06 13:30:44.132688,388865081
2026-03-06 13:30:44.23322,388009329
2026-03-06 13:30:44.334181,387133516
2026-03-06 13:30:44.435151,386232157
2026-03-06 13:30:44.536621,385301671
2026-03-06 13:30:44.637234,384352314
2026-03-06 13:30:44.738438,383377468
2026-03-06 13:30:44.839032,382390335
2026-03-06 13:30:44.940481,381374542
2026-03-06 13:30:45.041306,380340606
2026-03-06 13:30:45.142281,379289935
2026-03-06 13:30:45.242907,378213096
2026-03-06 13:30:45.344358,377128057
2026-03-06 13:30:45.445267,376019896
2026-03-06 13:30:45.546545,374909092
2026-03-06 13:30:45.647357,373775476
2026-03-06 13:30:45.748557,372632826
2026-03-06 13:30:45.849501,371474560
2026-03-06 13:30:45.950223,370307664
2026-03-06 13:30:46.051546,369130828
2026-03-06 13:30:46.15271,367943999
2026-03-06 13:30:46.253737,366756691
2026-03-06 13:30:46.355012,365553514
2026-03-06 13:30:46.455792,364350329
2026-03-06 13:30:46.556408,363153808
2026-03-06 13:30:46.657449,361946481
2026-03-06 13:30:46.758105,360729839
2026-03-06 13:30:46.858976,359517296
2026-03-06 13:30:46.95998,358310009
2026-03-06 13:30:47.060561,357106341
2026-03-06 13:30:47.161801,355895788
2026-03-06 13:30:47.262562,354692892
2026-03-06 13:30:47.363891,353488544
2026-03-06 13:30:47.46518,352297232
2026-03-06 13:30:47.565628,351112012
2026-03-06 13:30:47.667092,349934897
2026-03-06 13:30:47.767974,348770533
2026-03-06 13:30:47.868501,347613579
2026-03-06 13:30:47.969477,346471071
2026-03-06 13:30:48.070083,345336327
2026-03-06 13:30:48.171158,344222366
2026-03-06 13:30:48.271714,343117599
2026-03-06 13:30:48.37263,342023803
2026-03-06 13:30:48.473868,340946823
2026-03-06 13:30:48.574606,339899750
2026-03-06 13:30:48.675325,338862767
2026-03-06 13:30:48.776565,337841183
2026-03-06 13:30:48.877307,336847273
2026-03-06 13:30:48.978577,335862168
2026-03-06 13:30:49.080013,334910585
2026-03-06 13:30:49.180598,333978484
2026-03-06 13:30:49.281665,333065470
2026-03-06 13:30:49.382378,332184155
2026-03-06 13:30:49.48377,331323518
2026-03-06 13:30:49.58468,330497884
2026-03-06 13:30:49.685248,329685920
2026-03-06 13:30:49.786358,328910056
2026-03-06 13:30:49.887179,328160266
2026-03-06 13:30:49.988248,327447001
2026-03-06 13:30:50.089196,326755500
2026-03-06 13:30:50.189949,326097635
2026-03-06 13:30:50.290963,325475441
2026-03-06 13:30:50.391559,324874502
2026-03-06 13:30:50.492519,324312197
2026-03-06 13:30:50.593998,323786623
2026-03-06 13:30:50.694836,323285197
2026-03-06 13:30:50.795556,322817686
2026-03-06 13:30:50.896376,322394306
2026-03-06 13:30:50.99734,321999110
2026-03-06 13:30:51.098396,321636934
2026-03-06 13:30:51.199189,321313531
2026-03-06 13:30:51.299978,321026512
2026-03-06 13:30:51.400979,320763033
2026-03-06 13:30:51.502295,320552187
2026-03-06 13:30:51.602858,320369398
2026-03-06 13:30:51.704048,320219705
2026-03-06 13:30:51.804867,320113020
2026-03-06 13:30:51.905256,320040484
2026-03-06 13:30:52.00647,320001686
2026-03-06 13:30:52.107316,320005359
2026-03-06 13:30:52.207904,320041356
2026-03-06 13:30:52.308665,320118087
2026-03-06 13:30:52.409462,320222608
2026-03-06 13:30:52.510083,320376713
2026-03-06 13:30:52.610817,320553258
2026-03-06 13:30:52.712009,320773918
2026-03-06 13:30:52.812598,321029621
2026-03-06 13:30:52.91368,321322962
2026-03-06 13:30:53.015011,321645287
2026-03-06 13:30:53.115991,322006841
2026-03-06 13:30:53.216732,322408406
2026-03-06 13:30:53.317233,322830407
2026-03-06 13:30:53.418449,323301751
2026-03-06 13:30:53.518979,323791196
2026-03-06 13:30:53.619484,324328249
2026-03-06 13:30:53.720897,324893300
2026-03-06 13:30:53.821928,325483156
2026-03-06 13:30:53.922821,326116438
2026-03-06 13:30:54.023932,326769600
2026-03-06 13:30:54.124919,327466971
2026-03-06 13:30:54.225401,328181405
2026-03-06 13:30:54.326941,328933939
2026-03-06 13:30:54.427817,329709068
2026-03-06 13:30:54.528556,330517626
2026-03-06 13:30:54.629416,331349519
2026-03-06 13:30:54.730873,332204104
2026-03-06 13:30:54.83112,333091190
2026-03-06 13:30:54.932481,333994440
2026-03-06 13:30:55.03329,334930575
2026-03-06 13:30:55.134129,335881075
2026-03-06 13:30:55.234999,336862017
2026-03-06 13:30:55.335668,337860488
2026-03-06 13:30:55.436473,338877481
2026-03-06 13:30:55.537446,339909956
2026-03-06 13:30:55.638755,340976089
2026-03-06 13:30:55.739929,342045053
2026-03-06 13:30:55.841127,343137746
2026-03-06 13:30:55.942056,344245930
2026-03-06 13:30:56.043152,345373006
2026-03-06 13:30:56.144033,346506667
2026-03-06 13:30:56.245443,347651093
2026-03-06 13:30:56.346361,348811915
2026-03-06 13:30:56.447566,349983465
2026-03-06 13:30:56.548286,351156533
2026-03-06 13:30:56.649249,352341341
2026-03-06 13:30:56.750409,353534106
2026-03-06 13:30:56.851726,354735679
2026-03-06 13:30:56.952626,355950852
2026-03-06 13:30:57.053694,357157344
2026-03-06 13:30:57.155242,358369907
2026-03-06 13:30:57.256195,359579588
2026-03-06 13:30:57.357553,360797552
2026-03-06 13:30:57.458586,362009640
2026-03-06 13:30:57.559767,363222257
2026-03-06 13:30:57.661145,364426067
2026-03-06 13:30:57.761497,365632473
2026-03-06 13:30:57.862842,366821281
2026-03-06 13:30:57.963631,368016705
2026-03-06 13:30:58.064373,369194477
2026-03-06 13:30:58.165177,370367945
2026-03-06 13:30:58.266343,371536833
2026-03-06 13:30:58.367873,372691872
2026-03-06 13:30:58.468723,373840716
2026-03-06 13:30:58.569583,374965664
2026-03-06 13:30:58.670949,376087867
2026-03-06 13:30:58.771483,377191181
2026-03-06 13:30:58.873307,378286888
2026-03-06 13:30:58.975019,379360680
2026-03-06 13:30:59.075443,380403412
2026-03-06 13:30:59.176848,381439573
2026-03-06 13:30:59.27754,382452928
2026-03-06 13:30:59.377983,383441354
2026-03-06 13:30:59.479041,384410328
2026-03-06 13:30:59.58005,385363233
2026-03-06 13:30:59.68132,386288912
2026-03-06 13:30:59.782784,387191624
2026-03-06 13:30:59.88387,388070236
2026-03-06 13:30:59.984587,388910706
2026-03-06 13:31:00.085195,389738904
2026-03-06 13:31:00.185788,390533193
2026-03-06 13:31:00.286989,391303184
2026-03-06 13:31:00.387922,392043169
2026-03-06 13:31:00.48866,392750998
2026-03-06 13:31:00.589239,393433194
2026-03-06 13:31:00.690457,394075302
2026-03-06 13:31:00.790958,394696301
2026-03-06 13:31:00.89185,395283587
2026-03-06 13:31:00.992662,395832554
2026-03-06 13:31:01.093929,396362739
2026-03-06 13:31:01.195162,396850299
2026-03-06 13:31:01.296256,397301706
2026-03-06 13:31:01.39726,397724834
2026-03-06 13:31:01.49799,398105838
2026-03-06 13:31:01.599053,398455979
2026-03-06 13:31:01.701287,398778787
2026-03-06 13:31:01.802207,399059795
2026-03-06 13:31:01.902974,399301966
2026-03-06 13:31:02.003802,399506139
2026-03-06 13:31:02.105215,399682922
2026-03-06 13:31:02.206409,399818212
2026-03-06 13:31:02.306819,399915598
2026-03-06 13:31:02.408353,399978453
2026-03-06 13:31:02.509693,400000891
2026-03-06 13:31:02.610354,399984857
2026-03-06 13:31:02.711366,399941410
2026-03-06 13:31:02.812533,399852114
2026-03-06 13:31:02.913396,399736552
2026-03-06 13:31:03.013914,399577583
2026-03-06 13:31:03.115025,399380929
2026-03-06 13:31:03.215742,399147612
2026-03-06 13:31:03.316749,398882450
2026-03-06 13:31:03.417419,398577643
2026-03-06 13:31:03.518437,398246544
2026-03-06 13:31:03.618964,397876861
2026-03-06 13:31:03.719942,397464167
2026-03-06 13:31:03.820701,397026412
2026-03-06 13:31:03.92161,396551989
2026-03-06 13:31:04.022454,396046174
2026-03-06 13:31:04.123785,395501576
2026-03-06 13:31:04.224611,394927779
2026-03-06 13:31:04.325873,394320650
2026-03-06 13:31:04.42677,393682585
2026-03-06 13:31:04.527783,393009422
2026-03-06 13:31:04.628447,392311743
2026-03-06 13:31:04.729635,391580832
2026-03-06 13:31:04.830774,390827388
2026-03-06 13:31:04.931247,390042616
2026-03-06 13:31:05.032455,389227341
2026-03-06 13:31:05.133475,388388537
2026-03-06 13:31:05.234327,387515803
2026-03-06 13:31:05.335957,386620161
2026-03-06 13:31:05.437276,385697466
2026-03-06 13:31:05.537922,384765196
2026-03-06 13:31:05.638515,383808927
2026-03-06 13:31:05.739446,382820567
2026-03-06 13:31:05.840188,381821796
2026-03-06 13:31:05.941038,380792910
2026-03-06 13:31:06.042577,379737935
2026-03-06 13:31:06.143797,378677896
2026-03-06 13:31:06.244986,377592139
2026-03-06 13:31:06.345772,376497937
2026-03-06 13:31:06.447009,375384319
2026-03-06 13:31:06.548216,374257264
2026-03-06 13:31:06.64887,373122775
2026-03-06 13:31:06.749685,371969388
2026-03-06 13:31:06.850409,370810643
2026-03-06 13:31:06.951059,369647050
2026-03-06 13:31:07.052344,368462602
2026-03-06 13:31:07.152998,367277166
2026-03-06 13:31:07.254148,366085075
2026-03-06 13:31:07.355128,364888924
2026-03-06 13:31:07.456186,363681662
2026-03-06 13:31:07.556995,362469790
2026-03-06 13:31:07.658109,361262337
2026-03-06 13:31:07.759125,360052523
2026-03-06 13:31:07.859785,358836840
2026-03-06 13:31:07.960822,357631357
2026-03-06 13:31:08.062166,356424978
2026-03-06 13:31:08.163262,355213347
2026-03-06 13:31:08.263874,354015426
2026-03-06 13:31:08.365088,352812846
2026-03-06 13:31:08.466411,351627125
2026-03-06 13:31:08.567172,350443412
2026-03-06 13:31:08.668401,349273031
2026-03-06 13:31:08.768783,348114468
2026-03-06 13:31:08.870568,346961683
2026-03-06 13:31:08.971807,345815243
2026-03-06 13:31:09.072642,344688265
2026-03-06 13:31:09.173904,343574740
2026-03-06 13:31:09.27464,342478143
2026-03-06 13:31:09.375799,341396301
2026-03-06 13:31:09.476309,340329298
2026-03-06 13:31:09.577115,339288516
2026-03-06 13:31:09.678657,338259052
2026-03-06 13:31:09.77959,337251137
2026-03-06 13:31:09.88031,336264103
2026-03-06 13:31:09.981429,335301529
2026-03-06 13:31:10.082863,334360587
2026-03-06 13:31:10.183979,333436390
2026-03-06 13:31:10.284718,332541036
2026-03-06 13:31:10.386136,331674690
2026-03-06 13:31:10.487715,330829187
2026-03-06 13:31:10.588511,330015479
2026-03-06 13:31:10.688953,329222649
2026-03-06 13:31:10.789723,328464224
2026-03-06 13:31:10.891038,327739912
2026-03-06 13:31:10.991613,327036121
2026-03-06 13:31:11.092634,326371864
2026-03-06 13:31:11.193387,325722673
2026-03-06 13:31:11.29449,325115917
2026-03-06 13:31:11.395183,324541035
2026-03-06 13:31:11.495802,323998696
2026-03-06 13:31:11.59691,323492144
2026-03-06 13:31:11.697726,323007297
2026-03-06 13:31:11.797822,322569262
2026-03-06 13:31:11.899072,322159202
2026-03-06 13:31:11.999947,321786342
2026-03-06 13:31:12.100606,321440069
2026-03-06 13:31:12.201327,321137286
2026-03-06 13:31:12.302338,320866822
2026-03-06 13:31:12.402919,320633289
2026-03-06 13:31:12.504047,320444389
2026-03-06 13:31:12.605074,320279385
2026-03-06 13:31:12.705731,320155304
2026-03-06 13:31:12.806116,320067527
2026-03-06 13:31:12.90749,320019504
2026-03-06 13:31:13.008266,319995185
2026-03-06 13:31:13.10908,320024210
2026-03-06 13:31:13.210027,320077249
2026-03-06 13:31:13.311522,320178810
2026-03-06 13:31:13.412428,320308333
2026-03-06 13:31:13.513175,320470953
2026-03-06 13:31:13.613962,320682706
2026-03-06 13:31:13.715022,320921803
2026-03-06 13:31:13.815952,321193718
2026-03-06 13:31:13.916808,321501049
2026-03-06 13:31:14.017112,321853509
2026-03-06 13:31:14.118192,322233181
2026-03-06 13:31:14.219114,322645407
2026-03-06 13:31:14.319702,323098842
2026-03-06 13:31:14.420626,323579618
2026-03-06 13:31:14.522181,324102676
2026-03-06 13:31:14.623376,324657388
2026-03-06 13:31:14.724391,325241055
2026-03-06 13:31:14.825858,325854217
2026-03-06 13:31:14.927127,326508112
2026-03-06 13:31:15.027575,327184442
2026-03-06 13:31:15.128711,327886330
2026-03-06 13:31:15.229508,328622840
2026-03-06 13:31:15.33009,329387934
2026-03-06 13:31:15.430946,330179683
2026-03-06 13:31:15.532214,331001206
2026-03-06 13:31:15.632619,331850180
2026-03-06 13:31:15.734413,332728339
2026-03-06 13:31:15.83562,333629331
2026-03-06 13:31:15.936501,334548925
2026-03-06 13:31:16.037515,335498407
2026-03-06 13:31:16.138896,336469971
2026-03-06 13:31:16.239433,337459178
2026-03-06 13:31:16.34038,338469088
