time,PT.Fuel_Upstream.raw_adc_counts
2026-03-06 13:49:23.798147,320684832
2026-03-06 13:49:23.898621,320487850
2026-03-06 13:49:24.000054,320312459
2026-03-06 13:49:24.100924,320181950
2026-03-06 13:49:24.201778,320088869
2026-03-06 13:49:24.302164,320024226
2026-03-06 13:49:24.402948,320002805
2026-03-06 13:49:24.503802,320009707
2026-03-06 13:49:24.604564,320066976
2026-03-06 13:49:24.705856,320151934
2026-03-06 13:49:24.806445,320268005
2026-03-06 13:49:24.907481,320426683
2026-03-06 13:49:25.008682,320629819
2026-03-06 13:49:25.109918,320857941
2026-03-06 13:49:25.210921,321131151
2026-03-06 13:49:25.311877,321429972
2026-03-06 13:49:25.413128,321765292
2026-03-06 13:49:25.513942,322141191
2026-03-06 13:49:25.614848,322546537
2026-03-06 13:49:25.715684,322992092
2026-03-06 13:49:25.817105,323475050
2026-03-06 13:49:25.917774,323985942
2026-03-06 13:49:26.019096,324526938
2026-03-06 13:49:26.119954,325098547
2026-03-06 13:49:26.22097,325706027
2026-03-06 13:49:26.321881,326347716
2026-03-06 13:49:26.422991,327019520
2026-03-06 13:49:26.52396,327721790
2026-03-06 13:49:26.625118,328450926
2026-03-06 13:49:26.725825,329211964
2026-03-06 13:49:26.826593,329997925
2026-03-06 13:49:26.927972,330818043
2026-03-06 13:49:27.028876,331659067
2026-03-06 13:49:27.12962,332524289
2026-03-06 13:49:27.23083,333412005
2026-03-06 13:49:27.331449,334339012
2026-03-06 13:49:27.432376,335269879
2026-03-06 13:49:27.533482,336242710
2026-03-06 13:49:27.634345,337218829
2026-03-06 13:49:27.735333,338226535
2026-03-06 13:49:27.836559,339255480
2026-03-06 13:49:27.937322,340304531
2026-03-06 13:49:28.038325,341367253
2026-03-06 13:49:28.13897,342447258
2026-03-06 13:49:28.240071,343544261
2026-03-06 13:49:28.34135,344658032
2026-03-06 13:49:28.442168,345782831
2026-03-06 13:49:28.543345,346917992
2026-03-06 13:49:28.643987,348070460
2026-03-06 13:49:28.745404,349232339
2026-03-06 13:49:28.84584,350399449
2026-03-06 13:49:28.947044,351585282
2026-03-06 13:49:29.048266,352777821
2026-03-06 13:49:29.149301,353966991
2026-03-06 13:49:29.250713,355174203
2026-03-06 13:49:29.351,356374997
2026-03-06 13:49:29.4524,357584619
2026-03-06 13:49:29.552964,358788860
2026-03-06 13:49:29.654285,360006795
2026-03-06 13:49:29.754953,361215986
2026-03-06 13:49:29.855952,362423639
2026-03-06 13:49:29.95658,363631778
2026-03-06 13:49:30.057418,364836383
2026-03-06 13:49:30.158452,366030740
2026-03-06 13:49:30.259131,367228606
2026-03-06 13:49:30.359937,368410902
2026-03-06 13:49:30.461159,369592640
2026-03-06 13:49:30.56178,370760494
2026-03-06 13:49:30.662722,371919456
2026-03-06 13:49:30.763651,373071061
2026-03-06 13:49:30.864826,374209801
2026-03-06 13:49:30.96563,375338664
2026-03-06 13:49:31.066512,376447874
2026-03-06 13:49:31.167841,377547909
2026-03-06 13:49:31.268417,378623278
2026-03-06 13:49:31.3695,379693021
2026-03-06 13:49:31.470545,380738478
2026-03-06 13:49:31.571873,381764339
2026-03-06 13:49:31.672406,382766340
2026-03-06 13:49:31.773365,383749740
2026-03-06 13:49:31.874105,384720313
2026-03-06 13:49:31.975412,385661668
2026-03-06 13:49:32.075714,386577430
2026-03-06 13:49:32.176887,387470920
2026-03-06 13:49:32.277758,388339833
2026-03-06 13:49:32.378944,389178950
2026-03-06 13:49:32.479966,389992588
2026-03-06 13:49:32.580789,390776068
2026-03-06 13:49:32.681523,391538439
2026-03-06 13:49:32.783112,392271593
2026-03-06 13:49:32.884164,392971114
2026-03-06 13:49:32.985524,393641856
2026-03-06 13:49:33.08641,394287725
2026-03-06 13:49:33.187314,394891900
2026-03-06 13:49:33.287909,395470898
2026-03-06 13:49:33.388764,396015231
2026-03-06 13:49:33.489696,396521723
2026-03-06 13:49:33.590507,397003449
2026-03-06 13:49:33.691533,397446943
2026-03-06 13:49:33.792301,397848849
2026-03-06 13:49:33.893013,398228077
2026-03-06 13:49:33.994002,398566933
2026-03-06 13:49:34.094406,398862870
2026-03-06 13:49:34.195596,399137111
2026-03-06 13:49:34.296045,399371892
2026-03-06 13:49:34.396887,399562443
2026-03-06 13:49:34.497695,399724745
2026-03-06 13:49:34.598374,399845042
2026-03-06 13:49:34.698972,399938502
2026-03-06 13:49:34.799597,399989497
2026-03-06 13:49:34.901051,399996888
2026-03-06 13:49:35.001576,399973317
2026-03-06 13:49:35.10227,399921917
2026-03-06 13:49:35.203716,399822308
2026-03-06 13:49:35.304505,399692972
2026-03-06 13:49:35.405466,399524307
2026-03-06 13:49:35.507114,399315291
2026-03-06 13:49:35.608329,399070780
2026-03-06 13:49:35.709276,398799201
2026-03-06 13:49:35.809525,398488745
2026-03-06 13:49:35.911088,398141886
2026-03-06 13:49:36.011895,397757163
2026-03-06 13:49:36.112659,397341986
2026-03-06 13:49:36.213284,396891022
2026-03-06 13:49:36.314511,396402456
2026-03-06 13:49:36.415537,395888206
2026-03-06 13:49:36.516242,395330166
2026-03-06 13:49:36.617055,394747903
2026-03-06 13:49:36.718187,394132571
2026-03-06 13:49:36.818929,393489089
2026-03-06 13:49:36.920017,392808590
2026-03-06 13:49:37.02104,392104013
2026-03-06 13:49:37.122115,391359795
2026-03-06 13:49:37.223231,390591751
2026-03-06 13:49:37.323833,389796312
2026-03-06 13:49:37.424556,388983168
2026-03-06 13:49:37.525642,388132975
2026-03-06 13:49:37.626664,387256315
2026-03-06 13:49:37.72766,386359455
2026-03-06 13:49:37.828569,385437567
2026-03-06 13:49:37.929835,384490116
2026-03-06 13:49:38.030467,383514651
2026-03-06 13:49:38.131859,382529215
2026-03-06 13:49:38.232365,381514146
2026-03-06 13:49:38.334025,380487075
2026-03-06 13:49:38.435045,379429679
2026-03-06 13:49:38.535815,378364735
2026-03-06 13:49:38.636555,377276176
2026-03-06 13:49:38.737754,376180913
2026-03-06 13:49:38.838944,375061122
2026-03-06 13:49:38.939868,373935070
2026-03-06 13:49:39.041046,372789647
2026-03-06 13:49:39.141468,371633035
2026-03-06 13:49:39.24259,370476733
2026-03-06 13:49:39.34349,369301676
2026-03-06 13:49:39.444447,368125160
2026-03-06 13:49:39.545315,366935352
2026-03-06 13:49:39.645632,365738553
2026-03-06 13:49:39.746576,364540821
2026-03-06 13:49:39.847785,363336201
2026-03-06 13:49:39.948504,362127501
2026-03-06 13:49:40.049442,360914842
2026-03-06 13:49:40.150017,359703370
2026-03-06 13:49:40.251026,358496316
2026-03-06 13:49:40.35255,357285015
2026-03-06 13:49:40.453032,356081283
2026-03-06 13:49:40.553991,354871293
2026-03-06 13:49:40.65491,353683331
2026-03-06 13:49:40.755541,352482838
2026-03-06 13:49:40.85706,351291817
2026-03-06 13:49:40.958012,350116417
2026-03-06 13:49:41.058994,348953705
2026-03-06 13:49:41.159357,347796846
2026-03-06 13:49:41.260698,346647850
2026-03-06 13:49:41.361322,345514734
2026-03-06 13:49:41.462612,344390093
2026-03-06 13:49:41.563032,343275976
2026-03-06 13:49:41.664025,342188067
2026-03-06 13:49:41.764603,341111836
2026-03-06 13:49:41.865575,340056848
2026-03-06 13:49:41.966833,339016477
2026-03-06 13:49:42.067331,337991366
2026-03-06 13:49:42.168275,336987796
2026-03-06 13:49:42.269608,336011315
2026-03-06 13:49:42.370056,335059742
2026-03-06 13:49:42.471285,334120779
2026-03-06 13:49:42.572106,333209682
2026-03-06 13:49:42.672668,332324832
2026-03-06 13:49:42.773583,331464599
2026-03-06 13:49:42.874217,330623974
2026-03-06 13:49:42.975823,329814843
2026-03-06 13:49:43.076394,329040599
2026-03-06 13:49:43.177611,328285088
2026-03-06 13:49:43.278443,327560320
2026-03-06 13:49:43.378881,326868468
2026-03-06 13:49:43.480023,326205456
2026-03-06 13:49:43.581091,325570823
2026-03-06 13:49:43.681789,324975370
2026-03-06 13:49:43.782534,324403561
2026-03-06 13:49:43.883615,323867070
2026-03-06 13:49:43.984321,323367726
2026-03-06 13:49:44.085501,322899574
2026-03-06 13:49:44.186694,322457305
2026-03-06 13:49:44.287848,322060625
2026-03-06 13:49:44.388895,321688193
2026-03-06 13:49:44.489623,321366095
2026-03-06 13:49:44.590193,321062283
2026-03-06 13:49:44.690991,320810224
2026-03-06 13:49:44.792063,320587111
2026-03-06 13:49:44.893088,320395878
2026-03-06 13:49:44.993686,320246565
2026-03-06 13:49:45.094345,320130773
2026-03-06 13:49:45.195254,320051358
2026-03-06 13:49:45.296091,320007747
2026-03-06 13:49:45.397328,319999819
2026-03-06 13:49:45.497898,320029407
2026-03-06 13:49:45.599218,320099114
2026-03-06 13:49:45.700098,320201633
2026-03-06 13:49:45.800573,320348920
2026-03-06 13:49:45.901519,320520356
2026-03-06 13:49:46.002788,320740738
2026-03-06 13:49:46.10367,320984798
2026-03-06 13:49:46.204401,321273818
2026-03-06 13:49:46.305239,321591333
2026-03-06 13:49:46.405958,321946751
2026-03-06 13:49:46.506972,322338425
2026-03-06 13:49:46.608045,322765288
2026-03-06 13:49:46.708946,323223496
2026-03-06 13:49:46.809834,323712185
2026-03-06 13:49:46.910755,324244943
2026-03-06 13:49:47.011938,324803416
2026-03-06 13:49:47.112559,325390563
2026-03-06 13:49:47.213935,326012889
2026-03-06 13:49:47.314514,326668913
2026-03-06 13:49:47.415831,327355977
2026-03-06 13:49:47.516586,328070451
2026-03-06 13:49:47.617143,328809780
2026-03-06 13:49:47.718456,329581184
2026-03-06 13:49:47.819112,330384113
2026-03-06 13:49:47.920135,331219684
2026-03-06 13:49:48.021636,332072140
2026-03-06 13:49:48.12264,332951835
2026-03-06 13:49:48.22369,333852510
2026-03-06 13:49:48.324432,334784074
2026-03-06 13:49:48.42534,335739528
2026-03-06 13:49:48.526425,336713182
2026-03-06 13:49:48.627518,337710901
2026-03-06 13:49:48.728347,338720877
2026-03-06 13:49:48.829359,339757501
2026-03-06 13:49:48.930067,340818318
2026-03-06 13:49:49.031331,341886425
2026-03-06 13:49:49.132169,342973498
2026-03-06 13:49:49.232841,344069510
2026-03-06 13:49:49.33332,345189994
2026-03-06 13:49:49.4343,346322074
2026-03-06 13:49:49.535088,347461293
2026-03-06 13:49:49.635897,348616465
2026-03-06 13:49:49.73675,349782782
2026-03-06 13:49:49.837587,350958937
2026-03-06 13:49:49.939015,352142315
2026-03-06 13:49:50.039801,353328911
2026-03-06 13:49:50.14031,354528207
2026-03-06 13:49:50.241537,355727831
2026-03-06 13:49:50.342697,356934526
2026-03-06 13:49:50.443204,358143263
2026-03-06 13:49:50.544098,359357123
2026-03-06 13:49:50.645074,360557863
2026-03-06 13:49:50.745686,361775005
2026-03-06 13:49:50.847035,362985362
2026-03-06 13:49:50.947807,364193032
2026-03-06 13:49:51.048688,365397892
2026-03-06 13:49:51.149362,366595044
2026-03-06 13:49:51.250734,367779758
2026-03-06 13:49:51.351462,368971467
2026-03-06 13:49:51.452686,370146883
2026-03-06 13:49:51.553922,371308791
2026-03-06 13:49:51.654554,372465033
2026-03-06 13:49:51.754779,373609014
2026-03-06 13:49:51.855887,374742451
2026-03-06 13:49:51.956607,375855860
2026-03-06 13:49:52.057498,376959820
2026-03-06 13:49:52.15881,378056816
2026-03-06 13:49:52.259362,379122632
2026-03-06 13:49:52.36046,380185795
2026-03-06 13:49:52.461456,381220640
2026-03-06 13:49:52.562492,382230408
2026-03-06 13:49:52.663299,383229742
2026-03-06 13:49:52.763768,384204995
2026-03-06 13:49:52.864598,385153074
2026-03-06 13:49:52.965667,386080886
2026-03-06 13:49:53.066994,386987420
2026-03-06 13:49:53.167537,387869992
2026-03-06 13:49:53.268419,388728406
2026-03-06 13:49:53.369078,389551921
2026-03-06 13:49:53.470675,390362717
2026-03-06 13:49:53.57158,391134842
2026-03-06 13:49:53.672973,391885063
2026-03-06 13:49:53.774143,392603661
2026-03-06 13:49:53.874465,393290713
2026-03-06 13:49:53.975334,393948420
2026-03-06 13:49:54.076988,394565897
2026-03-06 13:49:54.177785,395165050
2026-03-06 13:49:54.278582,395722004
2026-03-06 13:49:54.379441,396253842
2026-03-06 13:49:54.47996,396749776
2026-03-06 13:49:54.580798,397205320
2026-03-06 13:49:54.68151,397639499
2026-03-06 13:49:54.782861,398025457
2026-03-06 13:49:54.883884,398387160
2026-03-06 13:49:54.984561,398705972
2026-03-06 13:49:55.085649,399000552
2026-03-06 13:49:55.186226,399248436
2026-03-06 13:49:55.287626,399460530
2026-03-06 13:49:55.387855,399640368
2026-03-06 13:49:55.489106,399782461
2026-03-06 13:49:55.589638,399891376
2026-03-06 13:49:55.690941,399967208
2026-03-06 13:49:55.791857,400001112
2026-03-06 13:49:55.89395,399994996
2026-03-06 13:49:55.994607,399957304
2026-03-06 13:49:56.09521,399880102
2026-03-06 13:49:56.196597,399768062
2026-03-06 13:49:56.297303,399612733
2026-03-06 13:49:56.398579,399424498
2026-03-06 13:49:56.499633,399204784
2026-03-06 13:49:56.601501,398947455
2026-03-06 13:49:56.701496,398657352
2026-03-06 13:49:56.802219,398320326
2026-03-06 13:49:56.90287,397956748
2026-03-06 13:49:57.003729,397561157
2026-03-06 13:49:57.10532,397130243
2026-03-06 13:49:57.205868,396654367
2026-03-06 13:49:57.306895,396158783
2026-03-06 13:49:57.40771,395622693
2026-03-06 13:49:57.508489,395051839
2026-03-06 13:49:57.610424,394452974
2026-03-06 13:49:57.71097,393821722
2026-03-06 13:49:57.811512,393159723
2026-03-06 13:49:57.912661,392471100
2026-03-06 13:49:58.013786,391744666
2026-03-06 13:49:58.114491,391001689
2026-03-06 13:49:58.215514,390217202
2026-03-06 13:49:58.31647,389408991
2026-03-06 13:49:58.417364,388580797
2026-03-06 13:49:58.517972,387714789
2026-03-06 13:49:58.619448,386837047
2026-03-06 13:49:58.719838,385922246
2026-03-06 13:49:58.820357,384986321
2026-03-06 13:49:58.920937,384035773
2026-03-06 13:49:59.021758,383058136
2026-03-06 13:49:59.123279,382051612
2026-03-06 13:49:59.224194,381031330
2026-03-06 13:49:59.325142,379993029
2026-03-06 13:49:59.425965,378937905
2026-03-06 13:49:59.526878,377867930
2026-03-06 13:49:59.628971,376771490
2026-03-06 13:49:59.728669,375667186
2026-03-06 13:49:59.829945,374541402
2026-03-06 13:49:59.930703,373405840
2026-03-06 13:50:00.032004,372255889
2026-03-06 13:50:00.132941,371096482
2026-03-06 13:50:00.233538,369934788
2026-03-06 13:50:00.334427,368757487
2026-03-06 13:50:00.435347,367574351
2026-03-06 13:50:00.536182,366375745
2026-03-06 13:50:00.637601,365177179
2026-03-06 13:50:00.738057,363975791
2026-03-06 13:50:00.839337,362766458
2026-03-06 13:50:00.93998,361554906
2026-03-06 13:50:01.040571,360350323
2026-03-06 13:50:01.141717,359142860
2026-03-06 13:50:01.242538,357933487
2026-03-06 13:50:01.343262,356723937
2026-03-06 13:50:01.4441,355521892
2026-03-06 13:50:01.545191,354313986
2026-03-06 13:50:01.646072,353120181
2026-03-06 13:50:01.746632,351932707
2026-03-06 13:50:01.847808,350749338
2026-03-06 13:50:01.948992,349567885
2026-03-06 13:50:02.049935,348410653
2026-03-06 13:50:02.151052,347249253
2026-03-06 13:50:02.251856,346106277
2026-03-06 13:50:02.353108,344983696
2026-03-06 13:50:02.4542,343865914
2026-03-06 13:50:02.555404,342761863
2026-03-06 13:50:02.656188,341679867
2026-03-06 13:50:02.756825,340607022
2026-03-06 13:50:02.858276,339558692
2026-03-06 13:50:02.95907,338527240
2026-03-06 13:50:03.059668,337509837
2026-03-06 13:50:03.160675,336527433
2026-03-06 13:50:03.261935,335554212
2026-03-06 13:50:03.362966,334609220
2026-03-06 13:50:03.46348,333686110
2026-03-06 13:50:03.564562,332781359
2026-03-06 13:50:03.665583,331906901
2026-03-06 13:50:03.766376,331059966
2026-03-06 13:50:03.867062,330243071
2026-03-06 13:50:03.967723,329444872
2026-03-06 13:50:04.069128,328677662
2026-03-06 13:50:04.170171,327934357
2026-03-06 13:50:04.2706,327223952
2026-03-06 13:50:04.371531,326549942
2026-03-06 13:50:04.472391,325903761
2026-03-06 13:50:04.573296,325284624
2026-03-06 13:50:04.674264,324691969
2026-03-06 13:50:04.77518,324141557
2026-03-06 13:50:04.876625,323618282
2026-03-06 13:50:04.976864,323133201
2026-03-06 13:50:05.078043,322686698
2026-03-06 13:50:05.178928,322268771
2026-03-06 13:50:05.279517,321877655
2026-03-06 13:50:05.380791,321527841
2026-03-06 13:50:05.48153,321212500
2026-03-06 13:50:05.582526,320939677
2026-03-06 13:50:05.683961,320692869
2026-03-06 13:50:05.78431,320489862
2026-03-06 13:50:05.88521,320317964
2026-03-06 13:50:05.985992,320187941
2026-03-06 13:50:06.08678,320089272
2026-03-06 13:50:06.187926,320026105
2026-03-06 13:50:06.289248,320001892
2026-03-06 13:50:06.39019,320013415
2026-03-06 13:50:06.491066,320064950
2026-03-06 13:50:06.59195,320142357
2026-03-06 13:50:06.693061,320269048
2026-03-06 13:50:06.793908,320428031
2026-03-06 13:50:06.895017,320623114
2026-03-06 13:50:06.995816,320852887
2026-03-06 13:50:07.09785,321119919
2026-03-06 13:50:07.197637,321419479
2026-03-06 13:50:07.298226,321758680
2026-03-06 13:50:07.399824,322138433
2026-03-06 13:50:07.500624,322545407
2026-03-06 13:50:07.601671,322981131
2026-03-06 13:50:07.702021,323460397
2026-03-06 13:50:07.803244,323972108
2026-03-06 13:50:07.904449,324517348
2026-03-06 13:50:08.005967,325087744
2026-03-06 13:50:08.10682,325696604
2026-03-06 13:50:08.206989,326330785
2026-03-06 13:50:08.307644,327001940
2026-03-06 13:50:08.408594,327697072
2026-03-06 13:50:08.509146,328427317
2026-03-06 13:50:08.610403,329187336
2026-03-06 13:50:08.711354,329971921
2026-03-06 13:50:08.812361,330786137
2026-03-06 13:50:08.913462,331627884
2026-03-06 13:50:09.014161,332486399
2026-03-06 13:50:09.115903,333387061
2026-03-06 13:50:09.21678,334307754
2026-03-06 13:50:09.317882,335246850
2026-03-06 13:50:09.419481,336219157
2026-03-06 13:50:09.520952,337211327
2026-03-06 13:50:09.622785,338220986
2026-03-06 13:50:09.723492,339244844
2026-03-06 13:50:09.824745,340294988
2026-03-06 13:50:09.926074,341364594
2026-03-06 13:50:10.026866,342437689
2026-03-06 13:50:10.12813,343537608
2026-03-06 13:50:10.229371,344655428
2026-03-06 13:50:10.330258,345776393
2026-03-06 13:50:10.431104,346915451
2026-03-06 13:50:10.531777,348070715
2026-03-06 13:50:10.63333,349229492
2026-03-06 13:50:10.733983,350398372
2026-03-06 13:50:10.834658,351580965
2026-03-06 13:50:10.935672,352770075
2026-03-06 13:50:11.036543,353961966
2026-03-06 13:50:11.137622,355160978
2026-03-06 13:50:11.238373,356369499
2026-03-06 13:50:11.339732,357569944
2026-03-06 13:50:11.440454,358789368
2026-03-06 13:50:11.541508,359995196
2026-03-06 13:50:11.642494,361210331
2026-03-06 13:50:11.743666,362421468
2026-03-06 13:50:11.84534,363642054
2026-03-06 13:50:11.94609,364843495
2026-03-06 13:50:12.047636,366048986
2026-03-06 13:50:12.148399,367239290
2026-03-06 13:50:12.249779,368432885
2026-03-06 13:50:12.350744,369610383
2026-03-06 13:50:12.451775,370782729
2026-03-06 13:50:12.552191,371946277
2026-03-06 13:50:12.653456,373089465
2026-03-06 13:50:12.754512,374234888
2026-03-06 13:50:12.855698,375360213
2026-03-06 13:50:12.956278,376467855
2026-03-06 13:50:13.057662,377570255
2026-03-06 13:50:13.15839,378651874
2026-03-06 13:50:13.259518,379716895
2026-03-06 13:50:13.360561,380760320
2026-03-06 13:50:13.46119,381780152
2026-03-06 13:50:13.562647,382792227
2026-03-06 13:50:13.663482,383777316
2026-03-06 13:50:13.764459,384736873
2026-03-06 13:50:13.865767,385680706
2026-03-06 13:50:13.966639,386596954
2026-03-06 13:50:14.067247,387492646
2026-03-06 13:50:14.168671,388356475
2026-03-06 13:50:14.269814,389195997
2026-03-06 13:50:14.370522,390017185
2026-03-06 13:50:14.47159,390797069
2026-03-06 13:50:14.572475,391557477
2026-03-06 13:50:14.673317,392287696
2026-03-06 13:50:14.77443,392990198
2026-03-06 13:50:14.875229,393663145
2026-03-06 13:50:14.975904,394301380
2026-03-06 13:50:15.076822,394908325
2026-03-06 13:50:15.17791,395478929
2026-03-06 13:50:15.279054,396025340
2026-03-06 13:50:15.380286,396539065
2026-03-06 13:50:15.480958,397015478
2026-03-06 13:50:15.581983,397459262
2026-03-06 13:50:15.683385,397860016
2026-03-06 13:50:15.784195,398240200
2026-03-06 13:50:15.885347,398575225
2026-03-06 13:50:15.986336,398873375
2026-03-06 13:50:16.086668,399147803
2026-03-06 13:50:16.187776,399373987
2026-03-06 13:50:16.288766,399569489
2026-03-06 13:50:16.389123,399727769
2026-03-06 13:50:16.489979,399850678
2026-03-06 13:50:16.590574,399939154
2026-03-06 13:50:16.691655,399985830
2026-03-06 13:50:16.794961,399995879
2026-03-06 13:50:16.893519,399979612
2026-03-06 13:50:16.993883,399918198
2026-03-06 13:50:17.094937,399817860
2026-03-06 13:50:17.195748,399686874
2026-03-06 13:50:17.296354,399515010
2026-03-06 13:50:17.397126,399310875
2026-03-06 13:50:17.49784,399071718
2026-03-06 13:50:17.599005,398792785
2026-03-06 13:50:17.699529,398483981
2026-03-06 13:50:17.800723,398131785
2026-03-06 13:50:17.901336,397748835
2026-03-06 13:50:18.002095,397333199
2026-03-06 13:50:18.102919,396883112
2026-03-06 13:50:18.203714,396399085
2026-03-06 13:50:18.304775,395875525
2026-03-06 13:50:18.405237,395325289
2026-03-06 13:50:18.506678,394740148
2026-03-06 13:50:18.607342,394119264
2026-03-06 13:50:18.708386,393481092
2026-03-06 13:50:18.809395,392798742
2026-03-06 13:50:18.910205,392088162
2026-03-06 13:50:19.01126,391352608
2026-03-06 13:50:19.111979,390582425
2026-03-06 13:50:19.212954,389790187
2026-03-06 13:50:19.313872,388975954
2026-03-06 13:50:19.41407,388129634
2026-03-06 13:50:19.51535,387252629
2026-03-06 13:50:19.616033,386358403
2026-03-06 13:50:19.716897,385429030
2026-03-06 13:50:19.818019,384487337
2026-03-06 13:50:19.919494,383509951
2026-03-06 13:50:20.020191,382516679
2026-03-06 13:50:20.121586,381507010
2026-03-06 13:50:20.22272,380475172
2026-03-06 13:50:20.323618,379420851
2026-03-06 13:50:20.424342,378355110
2026-03-06 13:50:20.525361,377271985
2026-03-06 13:50:20.626792,376173673
2026-03-06 13:50:20.727493,375051378
2026-03-06 13:50:20.82901,373924035
2026-03-06 13:50:20.929997,372777365
2026-03-06 13:50:21.030542,371624327
2026-03-06 13:50:21.131446,370459091
2026-03-06 13:50:21.232601,369295725
2026-03-06 13:50:21.333523,368112988
2026-03-06 13:50:21.434101,366918312
2026-03-06 13:50:21.53504,365723865
2026-03-06 13:50:21.636001,364529241
2026-03-06 13:50:21.737024,363318580
2026-03-06 13:50:21.837613,362112498
2026-03-06 13:50:21.938555,360903964
2026-03-06 13:50:22.039511,359694140
2026-03-06 13:50:22.140379,358481173
2026-03-06 13:50:22.241111,357277590
2026-03-06 13:50:22.342003,356068837
2026-03-06 13:50:22.442482,354871689
2026-03-06 13:50:22.543479,353675248
2026-03-06 13:50:22.643883,352481465
2026-03-06 13:50:22.745063,351301909
2026-03-06 13:50:22.845229,350120598
2026-03-06 13:50:22.946518,348950130
2026-03-06 13:50:23.047357,347793422
2026-03-06 13:50:23.148586,346648039
2026-03-06 13:50:23.248935,345512672
2026-03-06 13:50:23.350345,344391754
2026-03-06 13:50:23.450742,343279814
2026-03-06 13:50:23.551999,342195743
2026-03-06 13:50:23.65249,341116000
2026-03-06 13:50:23.753904,340056676
2026-03-06 13:50:23.854801,339008797
2026-03-06 13:50:23.956359,337990773
2026-03-06 13:50:24.056924,336984426
2026-03-06 13:50:24.157619,336013816
2026-03-06 13:50:24.258688,335054822
2026-03-06 13:50:24.359555,334117428
2026-03-06 13:50:24.460408,333209143
2026-03-06 13:50:24.561157,332320055
2026-03-06 13:50:24.661979,331463590
2026-03-06 13:50:24.763446,330625642
2026-03-06 13:50:24.864166,329814863
2026-03-06 13:50:24.964808,329033909
2026-03-06 13:50:25.065384,328286611
2026-03-06 13:50:25.16629,327563598
2026-03-06 13:50:25.267433,326871850
2026-03-06 13:50:25.368251,326204072
2026-03-06 13:50:25.468689,325571343
2026-03-06 13:50:25.569707,324973266
2026-03-06 13:50:25.670723,324405717
2026-03-06 13:50:25.771468,323866766
2026-03-06 13:50:25.872003,323369506
2026-03-06 13:50:25.973471,322900621
2026-03-06 13:50:26.074244,322466264
2026-03-06 13:50:26.17501,322059058
2026-03-06 13:50:26.27615,321691896
2026-03-06 13:50:26.377229,321364648
2026-03-06 13:50:26.477706,321070278
2026-03-06 13:50:26.578839,320808792
2026-03-06 13:50:26.67964,320582203
2026-03-06 13:50:26.780462,320395343
2026-03-06 13:50:26.881286,320245742
2026-03-06 13:50:26.982565,320130795
2026-03-06 13:50:27.083152,320053594
2026-03-06 13:50:27.184639,320009368
2026-03-06 13:50:27.285821,319998782
2026-03-06 13:50:27.386557,320029079
2026-03-06 13:50:27.48742,320100632
2026-03-06 13:50:27.588183,320202905
2026-03-06 13:50:27.689521,320349972
2026-03-06 13:50:27.790322,320529784
2026-03-06 13:50:27.89161,320738733
2026-03-06 13:50:27.991924,320984703
2026-03-06 13:50:28.093015,321276033
2026-03-06 13:50:28.194098,321591963
2026-03-06 13:50:28.295243,321947962
2026-03-06 13:50:28.396128,322339442
2026-03-06 13:50:28.496856,322767016
2026-03-06 13:50:28.597895,323227017
2026-03-06 13:50:28.699041,323722142
2026-03-06 13:50:28.799922,324250886
2026-03-06 13:50:28.901044,324805750
2026-03-06 13:50:29.00208,325402137
2026-03-06 13:50:29.103092,326024394
2026-03-06 13:50:29.203867,326677041
2026-03-06 13:50:29.304835,327359547
2026-03-06 13:50:29.405435,328078009
2026-03-06 13:50:29.50645,328816970
2026-03-06 13:50:29.607496,329600138
2026-03-06 13:50:29.708526,330394507
2026-03-06 13:50:29.809786,331224063
2026-03-06 13:50:29.910712,332081466
2026-03-06 13:50:30.011952,332965002
2026-03-06 13:50:30.112326,333865415
2026-03-06 13:50:30.21366,334793701
2026-03-06 13:50:30.314716,335752532
2026-03-06 13:50:30.415511,336726619
2026-03-06 13:50:30.51628,337722914
2026-03-06 13:50:30.61749,338731100
2026-03-06 13:50:30.717978,339773102
2026-03-06 13:50:30.819135,340821287
2026-03-06 13:50:30.919656,341893076
2026-03-06 13:50:31.0205,342978369
2026-03-06 13:50:31.121289,344080736
2026-03-06 13:50:31.221963,345193338
2026-03-06 13:50:31.323142,346328305
2026-03-06 13:50:31.423957,347476163
2026-03-06 13:50:31.524689,348625172
2026-03-06 13:50:31.625703,349800449
2026-03-06 13:50:31.727087,350975434
2026-03-06 13:50:31.827392,352151723
2026-03-06 13:50:31.928678,353349836
2026-03-06 13:50:32.029789,354545127
2026-03-06 13:50:32.130382,355742313
2026-03-06 13:50:32.231542,356956956
2026-03-06 13:50:32.332702,358155808
2026-03-06 13:50:32.433469,359374246
2026-03-06 13:50:32.534112,360582788
2026-03-06 13:50:32.635103,361788815
2026-03-06 13:50:32.736596,363002325
2026-03-06 13:50:32.837406,364210536
2026-03-06 13:50:32.938244,365417659
2026-03-06 13:50:33.039222,366612238
2026-03-06 13:50:33.139866,367802504
2026-03-06 13:50:33.240429,368981282
2026-03-06 13:50:33.341721,370158325
2026-03-06 13:50:33.442804,371322082
2026-03-06 13:50:33.543719,372484298
2026-03-06 13:50:33.644982,373625930
2026-03-06 13:50:33.745535,374761327
2026-03-06 13:50:33.846294,375873195
2026-03-06 13:50:33.94755,376979489
2026-03-06 13:50:34.048599,378070515
2026-03-06 13:50:34.14952,379143997
