time,PT.Fuel_Fill_Press.raw_adc_counts
2026-03-06 13:35:18.884865,321078661
2026-03-06 13:35:18.986215,320814981
2026-03-06 13:35:19.08669,320587171
2026-03-06 13:35:19.187777,320396546
2026-03-06 13:35:19.288981,320243333
2026-03-06 13:35:19.390358,320132599
2026-03-06 13:35:19.491278,320049729
2026-03-06 13:35:19.592138,320007362
2026-03-06 13:35:19.693332,320003221
2026-03-06 13:35:19.793894,320032205
2026-03-06 13:35:19.894817,320096872
2026-03-06 13:35:19.995624,320204979
2026-03-06 13:35:20.096632,320338996
2026-03-06 13:35:20.197794,320515866
2026-03-06 13:35:20.298623,320731332
2026-03-06 13:35:20.399251,320982318
2026-03-06 13:35:20.500087,321263669
2026-03-06 13:35:20.601013,321583577
2026-03-06 13:35:20.701553,321940361
2026-03-06 13:35:20.802906,322325617
2026-03-06 13:35:20.903662,322755231
2026-03-06 13:35:21.004619,323215693
2026-03-06 13:35:21.106069,323701383
2026-03-06 13:35:21.206788,324232163
2026-03-06 13:35:21.308156,324789365
2026-03-06 13:35:21.409308,325382280
2026-03-06 13:35:21.510678,326006781
2026-03-06 13:35:21.611529,326657288
2026-03-06 13:35:21.712041,327345793
2026-03-06 13:35:21.813352,328063455
2026-03-06 13:35:21.914636,328804998
2026-03-06 13:35:22.016218,329581171
2026-03-06 13:35:22.11707,330384022
2026-03-06 13:35:22.218062,331213716
2026-03-06 13:35:22.318544,332061097
2026-03-06 13:35:22.419817,332946316
2026-03-06 13:35:22.520926,333847958
2026-03-06 13:35:22.621164,334768293
2026-03-06 13:35:22.72165,335720931
2026-03-06 13:35:22.822594,336689431
2026-03-06 13:35:22.92329,337683939
2026-03-06 13:35:23.024609,338700580
2026-03-06 13:35:23.125322,339740361
2026-03-06 13:35:23.226553,340794333
2026-03-06 13:35:23.326757,341857003
2026-03-06 13:35:23.427899,342950664
2026-03-06 13:35:23.529264,344050411
2026-03-06 13:35:23.630136,345172083
2026-03-06 13:35:23.73179,346310027
2026-03-06 13:35:23.832438,347449417
2026-03-06 13:35:23.932897,348604371
2026-03-06 13:35:24.034084,349772457
2026-03-06 13:35:24.135077,350955317
2026-03-06 13:35:24.236792,352137108
2026-03-06 13:35:24.337742,353330570
2026-03-06 13:35:24.43879,354529230
2026-03-06 13:35:24.53972,355729410
2026-03-06 13:35:24.640374,356938878
2026-03-06 13:35:24.741613,358145561
2026-03-06 13:35:24.842069,359361035
2026-03-06 13:35:24.943024,360562856
2026-03-06 13:35:25.043924,361774496
2026-03-06 13:35:25.144089,362980816
2026-03-06 13:35:25.245036,364177560
2026-03-06 13:35:25.34573,365384980
2026-03-06 13:35:25.446507,366581777
2026-03-06 13:35:25.547559,367770606
2026-03-06 13:35:25.648564,368953955
2026-03-06 13:35:25.748803,370126718
2026-03-06 13:35:25.849985,371298233
2026-03-06 13:35:25.950937,372445254
2026-03-06 13:35:26.052169,373595968
2026-03-06 13:35:26.152917,374726760
2026-03-06 13:35:26.254077,375850602
2026-03-06 13:35:26.355198,376952080
2026-03-06 13:35:26.455692,378040365
2026-03-06 13:35:26.556769,379116384
2026-03-06 13:35:26.657715,380171184
2026-03-06 13:35:26.758511,381209594
2026-03-06 13:35:26.859621,382223522
2026-03-06 13:35:26.960482,383216466
2026-03-06 13:35:27.06094,384189101
2026-03-06 13:35:27.162135,385148083
2026-03-06 13:35:27.263269,386079860
2026-03-06 13:35:27.364032,386989379
2026-03-06 13:35:27.465059,387862660
2026-03-06 13:35:27.565996,388719032
2026-03-06 13:35:27.667509,389554017
2026-03-06 13:35:27.767958,390356318
2026-03-06 13:35:27.869276,391127602
2026-03-06 13:35:27.970131,391883093
2026-03-06 13:35:28.07121,392592545
2026-03-06 13:35:28.172121,393284098
2026-03-06 13:35:28.27286,393941812
2026-03-06 13:35:28.373783,394561241
2026-03-06 13:35:28.475011,395156242
2026-03-06 13:35:28.575495,395716804
2026-03-06 13:35:28.676965,396247336
2026-03-06 13:35:28.778544,396741782
2026-03-06 13:35:28.879216,397210769
2026-03-06 13:35:28.980454,397633925
2026-03-06 13:35:29.082218,398027705
2026-03-06 13:35:29.18299,398395852
2026-03-06 13:35:29.284252,398717552
2026-03-06 13:35:29.3853,399004261
2026-03-06 13:35:29.485913,399250305
2026-03-06 13:35:29.586562,399464619
2026-03-06 13:35:29.688169,399645763
2026-03-06 13:35:29.788821,399787041
2026-03-06 13:35:29.889668,399890760
2026-03-06 13:35:29.990697,399964180
2026-03-06 13:35:30.091399,400000866
2026-03-06 13:35:30.192929,399990338
2026-03-06 13:35:30.29371,399957815
2026-03-06 13:35:30.395368,399875381
2026-03-06 13:35:30.496071,399757878
2026-03-06 13:35:30.597215,399607998
2026-03-06 13:35:30.697541,399423214
2026-03-06 13:35:30.798714,399197297
2026-03-06 13:35:30.899704,398938462
2026-03-06 13:35:31.001011,398649116
2026-03-06 13:35:31.102273,398321474
2026-03-06 13:35:31.202727,397950855
2026-03-06 13:35:31.30354,397549886
2026-03-06 13:35:31.404883,397115744
2026-03-06 13:35:31.505898,396648452
2026-03-06 13:35:31.606671,396148205
2026-03-06 13:35:31.707337,395612311
2026-03-06 13:35:31.808552,395048357
2026-03-06 13:35:31.909483,394443423
2026-03-06 13:35:32.011415,393809083
2026-03-06 13:35:32.112935,393137007
2026-03-06 13:35:32.214167,392447717
2026-03-06 13:35:32.315352,391726748
2026-03-06 13:35:32.416119,390971950
2026-03-06 13:35:32.516811,390189394
2026-03-06 13:35:32.617783,389385553
2026-03-06 13:35:32.718056,388551853
2026-03-06 13:35:32.819072,387696043
2026-03-06 13:35:32.919681,386808315
2026-03-06 13:35:33.020496,385896170
2026-03-06 13:35:33.121548,384958975
2026-03-06 13:35:33.222424,383999049
2026-03-06 13:35:33.323471,383016379
2026-03-06 13:35:33.42452,382022469
2026-03-06 13:35:33.525601,381003739
2026-03-06 13:35:33.626321,379958944
2026-03-06 13:35:33.727584,378902349
2026-03-06 13:35:33.828109,377823663
2026-03-06 13:35:33.929782,376731638
2026-03-06 13:35:34.030749,375618171
2026-03-06 13:35:34.131348,374502322
2026-03-06 13:35:34.232399,373356588
2026-03-06 13:35:34.33358,372209563
2026-03-06 13:35:34.434293,371058966
2026-03-06 13:35:34.535228,369887833
2026-03-06 13:35:34.635728,368718027
2026-03-06 13:35:34.736858,367523421
2026-03-06 13:35:34.837411,366338342
2026-03-06 13:35:34.938757,365138404
2026-03-06 13:35:35.039531,363931097
2026-03-06 13:35:35.140589,362727517
2026-03-06 13:35:35.24163,361519787
2026-03-06 13:35:35.34251,360301543
2026-03-06 13:35:35.443105,359099715
2026-03-06 13:35:35.544336,357887927
2026-03-06 13:35:35.645492,356672481
2026-03-06 13:35:35.746169,355471317
2026-03-06 13:35:35.847373,354273394
2026-03-06 13:35:35.948178,353069596
2026-03-06 13:35:36.048972,351886943
2026-03-06 13:35:36.149947,350706666
2026-03-06 13:35:36.250867,349528111
2026-03-06 13:35:36.351638,348364899
2026-03-06 13:35:36.452527,347210159
2026-03-06 13:35:36.553792,346072731
2026-03-06 13:35:36.654491,344939796
2026-03-06 13:35:36.755417,343828282
2026-03-06 13:35:36.856263,342720631
2026-03-06 13:35:36.957661,341634680
2026-03-06 13:35:37.05826,340566421
2026-03-06 13:35:37.159654,339520159
2026-03-06 13:35:37.260746,338482396
2026-03-06 13:35:37.361896,337471188
2026-03-06 13:35:37.462745,336486628
2026-03-06 13:35:37.563714,335513279
2026-03-06 13:35:37.664278,334572433
2026-03-06 13:35:37.765523,333645338
2026-03-06 13:35:37.865897,332746717
2026-03-06 13:35:37.966854,331873240
2026-03-06 13:35:38.068822,331024187
2026-03-06 13:35:38.170574,330198825
2026-03-06 13:35:38.270344,329401902
2026-03-06 13:35:38.372004,328633833
2026-03-06 13:35:38.472636,327896357
2026-03-06 13:35:38.57336,327191693
2026-03-06 13:35:38.674154,326511703
2026-03-06 13:35:38.775321,325866801
2026-03-06 13:35:38.876172,325255485
2026-03-06 13:35:38.976873,324673086
2026-03-06 13:35:39.078196,324112827
2026-03-06 13:35:39.179256,323596627
2026-03-06 13:35:39.279968,323113348
2026-03-06 13:35:39.381548,322664408
2026-03-06 13:35:39.482262,322237348
2026-03-06 13:35:39.583593,321855620
2026-03-06 13:35:39.684538,321510897
2026-03-06 13:35:39.785433,321197983
2026-03-06 13:35:39.885754,320921241
2026-03-06 13:35:39.986578,320686521
2026-03-06 13:35:40.087614,320476289
2026-03-06 13:35:40.188335,320311723
2026-03-06 13:35:40.28912,320175798
2026-03-06 13:35:40.390547,320076930
2026-03-06 13:35:40.491367,320024092
2026-03-06 13:35:40.592582,319995510
2026-03-06 13:35:40.693852,320014158
2026-03-06 13:35:40.794616,320061026
2026-03-06 13:35:40.896135,320156451
2026-03-06 13:35:40.997024,320274336
2026-03-06 13:35:41.098107,320439529
2026-03-06 13:35:41.200022,320638853
2026-03-06 13:35:41.300768,320874350
2026-03-06 13:35:41.402105,321143386
2026-03-06 13:35:41.502811,321443985
2026-03-06 13:35:41.603839,321786466
2026-03-06 13:35:41.704356,322156248
2026-03-06 13:35:41.805585,322565489
2026-03-06 13:35:41.906051,323016249
2026-03-06 13:35:42.006625,323493185
2026-03-06 13:35:42.107669,324005479
2026-03-06 13:35:42.208338,324546962
2026-03-06 13:35:42.309067,325118720
2026-03-06 13:35:42.410142,325728491
2026-03-06 13:35:42.511014,326372908
2026-03-06 13:35:42.612133,327046134
2026-03-06 13:35:42.713231,327744481
2026-03-06 13:35:42.813729,328472199
2026-03-06 13:35:42.914928,329232088
2026-03-06 13:35:43.015938,330027917
2026-03-06 13:35:43.117007,330840113
2026-03-06 13:35:43.217902,331680862
2026-03-06 13:35:43.31842,332544392
2026-03-06 13:35:43.419754,333444170
2026-03-06 13:35:43.520353,334359346
2026-03-06 13:35:43.621869,335305090
2026-03-06 13:35:43.722806,336269045
2026-03-06 13:35:43.823752,337256236
2026-03-06 13:35:43.924231,338262888
2026-03-06 13:35:44.025377,339287048
2026-03-06 13:35:44.12642,340335120
2026-03-06 13:35:44.227502,341398817
2026-03-06 13:35:44.32831,342473334
2026-03-06 13:35:44.429185,343574752
2026-03-06 13:35:44.530691,344693474
2026-03-06 13:35:44.631696,345823682
2026-03-06 13:35:44.733429,346958442
2026-03-06 13:35:44.834069,348115281
2026-03-06 13:35:44.935099,349276352
2026-03-06 13:35:45.036385,350450471
2026-03-06 13:35:45.136842,351630180
2026-03-06 13:35:45.237732,352815205
2026-03-06 13:35:45.339253,354011669
2026-03-06 13:35:45.440459,355218067
2026-03-06 13:35:45.541328,356422398
2026-03-06 13:35:45.642382,357635039
2026-03-06 13:35:45.743059,358837110
2026-03-06 13:35:45.844612,360056680
2026-03-06 13:35:45.945162,361268062
2026-03-06 13:35:46.045999,362476800
2026-03-06 13:35:46.146841,363683316
2026-03-06 13:35:46.247728,364887157
2026-03-06 13:35:46.348091,366083133
2026-03-06 13:35:46.449255,367276572
2026-03-06 13:35:46.550469,368465677
2026-03-06 13:35:46.651335,369637967
2026-03-06 13:35:46.75226,370817674
2026-03-06 13:35:46.853252,371973169
2026-03-06 13:35:46.954494,373123300
2026-03-06 13:35:47.055378,374264308
2026-03-06 13:35:47.156782,375395344
2026-03-06 13:35:47.25801,376506927
2026-03-06 13:35:47.358825,377604462
2026-03-06 13:35:47.460176,378685283
2026-03-06 13:35:47.561144,379745805
2026-03-06 13:35:47.662234,380795189
2026-03-06 13:35:47.763271,381821134
2026-03-06 13:35:47.864296,382827498
2026-03-06 13:35:47.965117,383816279
2026-03-06 13:35:48.066193,384773317
2026-03-06 13:35:48.167418,385716093
2026-03-06 13:35:48.268275,386630496
2026-03-06 13:35:48.369016,387526042
2026-03-06 13:35:48.469998,388383780
2026-03-06 13:35:48.570864,389225814
2026-03-06 13:35:48.671964,390042936
2026-03-06 13:35:48.772989,390823888
2026-03-06 13:35:48.873813,391587844
2026-03-06 13:35:48.974677,392317289
2026-03-06 13:35:49.075991,393017891
2026-03-06 13:35:49.177417,393678768
2026-03-06 13:35:49.277256,394314289
2026-03-06 13:35:49.378564,394924951
2026-03-06 13:35:49.479742,395501545
2026-03-06 13:35:49.581011,396041368
2026-03-06 13:35:49.681634,396554542
2026-03-06 13:35:49.78258,397032200
2026-03-06 13:35:49.88355,397469649
2026-03-06 13:35:49.985096,397875778
2026-03-06 13:35:50.085915,398252994
2026-03-06 13:35:50.1871,398584918
2026-03-06 13:35:50.287701,398883299
2026-03-06 13:35:50.388519,399151099
2026-03-06 13:35:50.489661,399383383
2026-03-06 13:35:50.590401,399576963
2026-03-06 13:35:50.692017,399736975
2026-03-06 13:35:50.792753,399854933
2026-03-06 13:35:50.893886,399941711
2026-03-06 13:35:50.995331,399990469
2026-03-06 13:35:51.096109,400003778
2026-03-06 13:35:51.197084,399971503
2026-03-06 13:35:51.298053,399915145
2026-03-06 13:35:51.398982,399816689
2026-03-06 13:35:51.499902,399672030
2026-03-06 13:35:51.601031,399506618
2026-03-06 13:35:51.70178,399292691
2026-03-06 13:35:51.802429,399049514
2026-03-06 13:35:51.903278,398774911
2026-03-06 13:35:52.004269,398457940
2026-03-06 13:35:52.105145,398106361
2026-03-06 13:35:52.206131,397722990
2026-03-06 13:35:52.307056,397306406
2026-03-06 13:35:52.407748,396852574
2026-03-06 13:35:52.508903,396356980
2026-03-06 13:35:52.609736,395842224
2026-03-06 13:35:52.710255,395281128
2026-03-06 13:35:52.811731,394697462
2026-03-06 13:35:52.91269,394082881
2026-03-06 13:35:53.013327,393429945
2026-03-06 13:35:53.11451,392749909
2026-03-06 13:35:53.21564,392036813
2026-03-06 13:35:53.316712,391298767
2026-03-06 13:35:53.418115,390530221
2026-03-06 13:35:53.519071,389727482
2026-03-06 13:35:53.619829,388909821
2026-03-06 13:35:53.721197,388057283
2026-03-06 13:35:53.821652,387178113
2026-03-06 13:35:53.922981,386275205
2026-03-06 13:35:54.024085,385346955
2026-03-06 13:35:54.124523,384404300
2026-03-06 13:35:54.226027,383432917
2026-03-06 13:35:54.327277,382439043
2026-03-06 13:35:54.427921,381427213
2026-03-06 13:35:54.528871,380384180
2026-03-06 13:35:54.630015,379338792
2026-03-06 13:35:54.731068,378271582
2026-03-06 13:35:54.832042,377177451
2026-03-06 13:35:54.932803,376076700
2026-03-06 13:35:55.033812,374966043
2026-03-06 13:35:55.134732,373833887
2026-03-06 13:35:55.235572,372694344
2026-03-06 13:35:55.336836,371529389
2026-03-06 13:35:55.438033,370368838
2026-03-06 13:35:55.538757,369197445
2026-03-06 13:35:55.639642,368006908
2026-03-06 13:35:55.740815,366822358
2026-03-06 13:35:55.841732,365618764
2026-03-06 13:35:55.942866,364417995
2026-03-06 13:35:56.043922,363216509
2026-03-06 13:35:56.145574,361996442
2026-03-06 13:35:56.24627,360786029
2026-03-06 13:35:56.348234,359569162
2026-03-06 13:35:56.448606,358362442
2026-03-06 13:35:56.549759,357148323
2026-03-06 13:35:56.650961,355942344
2026-03-06 13:35:56.752435,354731265
2026-03-06 13:35:56.852438,353540420
2026-03-06 13:35:56.953718,352342109
2026-03-06 13:35:57.054259,351166188
2026-03-06 13:35:57.155223,349992053
2026-03-06 13:35:57.256076,348819715
2026-03-06 13:35:57.356926,347663640
2026-03-06 13:35:57.458009,346511017
2026-03-06 13:35:57.559218,345374545
2026-03-06 13:35:57.660388,344249714
2026-03-06 13:35:57.76232,343147264
2026-03-06 13:35:57.862447,342059796
2026-03-06 13:35:57.962918,340984622
2026-03-06 13:35:58.064029,339925358
2026-03-06 13:35:58.164583,338888993
2026-03-06 13:35:58.26609,337870081
2026-03-06 13:35:58.367046,336868235
2026-03-06 13:35:58.467969,335896772
2026-03-06 13:35:58.568646,334942078
2026-03-06 13:35:58.669245,334007581
2026-03-06 13:35:58.770853,333096192
2026-03-06 13:35:58.871562,332213341
2026-03-06 13:35:58.972075,331361060
2026-03-06 13:35:59.073151,330525463
2026-03-06 13:35:59.174009,329720618
2026-03-06 13:35:59.274989,328947024
2026-03-06 13:35:59.376077,328190410
2026-03-06 13:35:59.4766,327475404
2026-03-06 13:35:59.577796,326783754
2026-03-06 13:35:59.678801,326127013
2026-03-06 13:35:59.780446,325493151
2026-03-06 13:35:59.880905,324900563
2026-03-06 13:35:59.981421,324335140
2026-03-06 13:36:00.082635,323804125
2026-03-06 13:36:00.183615,323302532
2026-03-06 13:36:00.284517,322835843
2026-03-06 13:36:00.385059,322411093
2026-03-06 13:36:00.486202,322008491
2026-03-06 13:36:00.587052,321649591
2026-03-06 13:36:00.68776,321320914
2026-03-06 13:36:00.789531,321027279
2026-03-06 13:36:00.890669,320773952
2026-03-06 13:36:00.991339,320556857
2026-03-06 13:36:01.091939,320372392
2026-03-06 13:36:01.192663,320230645
2026-03-06 13:36:01.293401,320113869
2026-03-06 13:36:01.394159,320038486
2026-03-06 13:36:01.495109,320003917
2026-03-06 13:36:01.596332,320005234
2026-03-06 13:36:01.697295,320039063
2026-03-06 13:36:01.7988,320111377
2026-03-06 13:36:01.898993,320220605
2026-03-06 13:36:01.999744,320362651
2026-03-06 13:36:02.100624,320553470
2026-03-06 13:36:02.201213,320770426
2026-03-06 13:36:02.301933,321021475
2026-03-06 13:36:02.402993,321306787
2026-03-06 13:36:02.504027,321636762
2026-03-06 13:36:02.604805,321992820
2026-03-06 13:36:02.705684,322391961
2026-03-06 13:36:02.807129,322823229
2026-03-06 13:36:02.90775,323287444
2026-03-06 13:36:03.008733,323782989
2026-03-06 13:36:03.109121,324313380
2026-03-06 13:36:03.210026,324875853
2026-03-06 13:36:03.311135,325466956
2026-03-06 13:36:03.411945,326095614
2026-03-06 13:36:03.513009,326755817
2026-03-06 13:36:03.614176,327439840
2026-03-06 13:36:03.715112,328155907
2026-03-06 13:36:03.816607,328905469
2026-03-06 13:36:03.916489,329679117
2026-03-06 13:36:04.017216,330486168
2026-03-06 13:36:04.11843,331319580
2026-03-06 13:36:04.219171,332168891
2026-03-06 13:36:04.320191,333056838
2026-03-06 13:36:04.421022,333955831
2026-03-06 13:36:04.521899,334896319
2026-03-06 13:36:04.622636,335846877
2026-03-06 13:36:04.72303,336823052
2026-03-06 13:36:04.824436,337819748
2026-03-06 13:36:04.92469,338827905
2026-03-06 13:36:05.025572,339871580
2026-03-06 13:36:05.126376,340921919
2026-03-06 13:36:05.22762,341995926
2026-03-06 13:36:05.328297,343081237
2026-03-06 13:36:05.429279,344187825
2026-03-06 13:36:05.530001,345312541
2026-03-06 13:36:05.630599,346438609
2026-03-06 13:36:05.731595,347583083
2026-03-06 13:36:05.833292,348742830
2026-03-06 13:36:05.933706,349906589
2026-03-06 13:36:06.034731,351079497
2026-03-06 13:36:06.135214,352271322
2026-03-06 13:36:06.236283,353462917
2026-03-06 13:36:06.337198,354661508
2026-03-06 13:36:06.438165,355861709
2026-03-06 13:36:06.539073,357071814
2026-03-06 13:36:06.640267,358279673
2026-03-06 13:36:06.741042,359488530
2026-03-06 13:36:06.842833,360700686
2026-03-06 13:36:06.942654,361911308
2026-03-06 13:36:07.043597,363112127
2026-03-06 13:36:07.144873,364323617
2026-03-06 13:36:07.245871,365524275
2026-03-06 13:36:07.346913,366719636
2026-03-06 13:36:07.447993,367916790
2026-03-06 13:36:07.548797,369095244
2026-03-06 13:36:07.649692,370271921
2026-03-06 13:36:07.750515,371435245
2026-03-06 13:36:07.851631,372594869
2026-03-06 13:36:07.952328,373733477
2026-03-06 13:36:08.053599,374871404
2026-03-06 13:36:08.15432,375990383
2026-03-06 13:36:08.255506,377091993
2026-03-06 13:36:08.356692,378184555
2026-03-06 13:36:08.457465,379256732
2026-03-06 13:36:08.558566,380304928
2026-03-06 13:36:08.659816,381337978
2026-03-06 13:36:08.760614,382358512
2026-03-06 13:36:08.861558,383353373
2026-03-06 13:36:08.962433,384320588
2026-03-06 13:36:09.063522,385276594
2026-03-06 13:36:09.164495,386198063
2026-03-06 13:36:09.265478,387108650
2026-03-06 13:36:09.366515,387989453
2026-03-06 13:36:09.467659,388834357
2026-03-06 13:36:09.568635,389663043
2026-03-06 13:36:09.669604,390458228
2026-03-06 13:36:09.77028,391229116
2026-03-06 13:36:09.871613,391974360
2026-03-06 13:36:09.973021,392690238
2026-03-06 13:36:10.073618,393372426
2026-03-06 13:36:10.174983,394026872
2026-03-06 13:36:10.275735,394646734
2026-03-06 13:36:10.37708,395235296
2026-03-06 13:36:10.477726,395800012
2026-03-06 13:36:10.578753,396318593
2026-03-06 13:36:10.679462,396812354
2026-03-06 13:36:10.780541,397268174
2026-03-06 13:36:10.880943,397690385
2026-03-06 13:36:10.982017,398074889
2026-03-06 13:36:11.083135,398426071
2026-03-06 13:36:11.183892,398752505
2026-03-06 13:36:11.28426,399033490
2026-03-06 13:36:11.385189,399279006
2026-03-06 13:36:11.485917,399483680
2026-03-06 13:36:11.58699,399659237
2026-03-06 13:36:11.687656,399803484
2026-03-06 13:36:11.788186,399907880
2026-03-06 13:36:11.88926,399967413
2026-03-06 13:36:11.990093,399994879
2026-03-06 13:36:12.091779,399990795
2026-03-06 13:36:12.192267,399948060
2026-03-06 13:36:12.29338,399869489
2026-03-06 13:36:12.394091,399750228
2026-03-06 13:36:12.495129,399598911
2026-03-06 13:36:12.59614,399405702
2026-03-06 13:36:12.697018,399181041
2026-03-06 13:36:12.798144,398914353
2026-03-06 13:36:12.898874,398614808
2026-03-06 13:36:13.000098,398279048
2026-03-06 13:36:13.100905,397912394
2026-03-06 13:36:13.202148,397510169
2026-03-06 13:36:13.303142,397068716
2026-03-06 13:36:13.404065,396598442
2026-03-06 13:36:13.504921,396096723
2026-03-06 13:36:13.606073,395556313
2026-03-06 13:36:13.707254,394985665
2026-03-06 13:36:13.808334,394376830
2026-03-06 13:36:13.909331,393745201
2026-03-06 13:36:14.010175,393072226
2026-03-06 13:36:14.111642,392377520
2026-03-06 13:36:14.212912,391648961
2026-03-06 13:36:14.313775,390899189
2026-03-06 13:36:14.415771,390104750
2026-03-06 13:36:14.516046,389292756
2026-03-06 13:36:14.616737,388461292
2026-03-06 13:36:14.717711,387599066
2026-03-06 13:36:14.818702,386713922
2026-03-06 13:36:14.919767,385798003
2026-03-06 13:36:15.020803,384860606
2026-03-06 13:36:15.121742,383891293
2026-03-06 13:36:15.222387,382912483
2026-03-06 13:36:15.323695,381905832
2026-03-06 13:36:15.424481,380880851
2026-03-06 13:36:15.525552,379839285
2026-03-06 13:36:15.626461,378778177
2026-03-06 13:36:15.727855,377700149
2026-03-06 13:36:15.828679,376609811
2026-03-06 13:36:15.929379,375500341
2026-03-06 13:36:16.030635,374377671
2026-03-06 13:36:16.131707,373238591
2026-03-06 13:36:16.232562,372083857
2026-03-06 13:36:16.333245,370925263
2026-03-06 13:36:16.433815,369767175
2026-03-06 13:36:16.534958,368580729
2026-03-06 13:36:16.635621,367392010
2026-03-06 13:36:16.736583,366197447
2026-03-06 13:36:16.838079,365001118
2026-03-06 13:36:16.939214,363789164
2026-03-06 13:36:17.04056,362585456
2026-03-06 13:36:17.141352,361369085
2026-03-06 13:36:17.242274,360159418
2026-03-06 13:36:17.343555,358955675
2026-03-06 13:36:17.443932,357737776
2026-03-06 13:36:17.54503,356529447
2026-03-06 13:36:17.646432,355320321
2026-03-06 13:36:17.74732,354120145
2026-03-06 13:36:17.848344,352928481
2026-03-06 13:36:17.9495,351733409
2026-03-06 13:36:18.050379,350553224
2026-03-06 13:36:18.151461,349382441
2026-03-06 13:36:18.252678,348218158
2026-03-06 13:36:18.353726,347067947
2026-03-06 13:36:18.454746,345920487
2026-03-06 13:36:18.555595,344794155
2026-03-06 13:36:18.656934,343676387
2026-03-06 13:36:18.757234,342586097
2026-03-06 13:36:18.858587,341502502
2026-03-06 13:36:18.959084,340439930
2026-03-06 13:36:19.059944,339384160
2026-03-06 13:36:19.161279,338358619
2026-03-06 13:36:19.262618,337345745
2026-03-06 13:36:19.363571,336365460
2026-03-06 13:36:19.465143,335398861
2026-03-06 13:36:19.565133,334452779
2026-03-06 13:36:19.665953,333529448
2026-03-06 13:36:19.767058,332638568
2026-03-06 13:36:19.868037,331770247
2026-03-06 13:36:19.968562,330919171
2026-03-06 13:36:20.069829,330098855
2026-03-06 13:36:20.171104,329313641
2026-03-06 13:36:20.272106,328550285
2026-03-06 13:36:20.373497,327807810
2026-03-06 13:36:20.474476,327109719
2026-03-06 13:36:20.574811,326431326
2026-03-06 13:36:20.676165,325787770
2026-03-06 13:36:20.777153,325177980
2026-03-06 13:36:20.877774,324592686
2026-03-06 13:36:20.979326,324049311
2026-03-06 13:36:21.080374,323531088
2026-03-06 13:36:21.181123,323054718
2026-03-06 13:36:21.281993,322607026
2026-03-06 13:36:21.383028,322190726
2026-03-06 13:36:21.484015,321814608
2026-03-06 13:36:21.585119,321474989
2026-03-06 13:36:21.686113,321162168
2026-03-06 13:36:21.787294,320886697
2026-03-06 13:36:21.888,320652227
2026-03-06 13:36:21.989421,320453376
2026-03-06 13:36:22.090649,320288193
2026-03-06 13:36:22.191391,320162797
2026-03-06 13:36:22.292058,320067699
2026-03-06 13:36:22.392944,320018851
2026-03-06 13:36:22.49435,319998935
2026-03-06 13:36:22.595152,320019669
2026-03-06 13:36:22.696143,320073970
2026-03-06 13:36:22.797116,320167381
2026-03-06 13:36:22.89813,320295458
2026-03-06 13:36:22.99924,320461432
2026-03-06 13:36:23.099884,320663285
2026-03-06 13:36:23.200504,320904875
2026-03-06 13:36:23.301825,321174115
2026-03-06 13:36:23.402779,321480507
2026-03-06 13:36:23.503338,321826727
2026-03-06 13:36:23.604816,322208340
2026-03-06 13:36:23.70582,322625734
2026-03-06 13:36:23.806903,323075121
2026-03-06 13:36:23.90736,323553632
2026-03-06 13:36:24.008133,324069697
2026-03-06 13:36:24.109486,324617496
2026-03-06 13:36:24.210124,325193184
2026-03-06 13:36:24.310758,325808077
2026-03-06 13:36:24.411711,326451436
2026-03-06 13:36:24.512857,327130193
2026-03-06 13:36:24.613708,327838858
2026-03-06 13:36:24.714638,328571984
2026-03-06 13:36:24.815307,329329808
2026-03-06 13:36:24.91672,330122161
2026-03-06 13:36:25.017441,330939506
2026-03-06 13:36:25.117768,331786806
2026-03-06 13:36:25.21885,332658611
2026-03-06 13:36:25.320088,333552121
2026-03-06 13:36:25.421111,334471303
2026-03-06 13:36:25.521949,335413477
2026-03-06 13:36:25.622291,336382453
2026-03-06 13:36:25.723311,337372736
2026-03-06 13:36:25.824226,338380862
2026-03-06 13:36:25.925516,339408369
2026-03-06 13:36:26.026191,340452907
2026-03-06 13:36:26.127027,341516387
2026-03-06 13:36:26.227711,342602570
2026-03-06 13:36:26.329279,343705219
2026-03-06 13:36:26.430172,344819437
2026-03-06 13:36:26.530972,345944504
2026-03-06 13:36:26.631925,347089506
2026-03-06 13:36:26.733517,348239570
2026-03-06 13:36:26.834039,349407515
2026-03-06 13:36:26.935196,350578510
2026-03-06 13:36:27.036334,351759819
2026-03-06 13:36:27.13724,352945045
2026-03-06 13:36:27.23764,354141818
2026-03-06 13:36:27.339272,355343790
2026-03-06 13:36:27.440032,356551774
2026-03-06 13:36:27.541342,357761396
2026-03-06 13:36:27.642619,358972045
2026-03-06 13:36:27.744029,360193336
2026-03-06 13:36:27.84436,361400705
2026-03-06 13:36:27.945762,362616868
2026-03-06 13:36:28.0466,363821230
2026-03-06 13:36:28.147276,365022715
2026-03-06 13:36:28.248513,366220153
2026-03-06 13:36:28.349705,367413636
2026-03-06 13:36:28.450513,368598276
2026-03-06 13:36:28.55079,369776467
2026-03-06 13:36:28.651941,370954289
2026-03-06 13:36:28.752865,372114959
2026-03-06 13:36:28.85409,373260521
2026-03-06 13:36:28.954958,374391695
2026-03-06 13:36:29.056211,375522426
2026-03-06 13:36:29.157036,376624454
2026-03-06 13:36:29.258003,377724459
