time,PT.Fuel_Downstream.raw_adc_counts
2026-03-06 14:02:29.449068,371086004
2026-03-06 14:02:29.549819,369923043
2026-03-06 14:02:29.65102,368747683
2026-03-06 14:02:29.751572,367560739
2026-03-06 14:02:29.852626,366359616
2026-03-06 14:02:29.954036,365165845
2026-03-06 14:02:30.054359,363960798
2026-03-06 14:02:30.155821,362753401
2026-03-06 14:02:30.256598,361542496
2026-03-06 14:02:30.358807,360331447
2026-03-06 14:02:30.458923,359110720
2026-03-06 14:02:30.559903,357904166
2026-03-06 14:02:30.66097,356698202
2026-03-06 14:02:30.762318,355488084
2026-03-06 14:02:30.863044,354283630
2026-03-06 14:02:30.964493,353092794
2026-03-06 14:02:31.065403,351896699
2026-03-06 14:02:31.166009,350718894
2026-03-06 14:02:31.266987,349542703
2026-03-06 14:02:31.367969,348376179
2026-03-06 14:02:31.468982,347226400
2026-03-06 14:02:31.56983,346076647
2026-03-06 14:02:31.670873,344949625
2026-03-06 14:02:31.772215,343840241
2026-03-06 14:02:31.872791,342735428
2026-03-06 14:02:31.973715,341650816
2026-03-06 14:02:32.07498,340580448
2026-03-06 14:02:32.17573,339527891
2026-03-06 14:02:32.276842,338502396
2026-03-06 14:02:32.378019,337486136
2026-03-06 14:02:32.478516,336500675
2026-03-06 14:02:32.579238,335533317
2026-03-06 14:02:32.680355,334581591
2026-03-06 14:02:32.781385,333663104
2026-03-06 14:02:32.882293,332763116
2026-03-06 14:02:32.982897,331889131
2026-03-06 14:02:33.083803,331041461
2026-03-06 14:02:33.18513,330216857
2026-03-06 14:02:33.28607,329421785
2026-03-06 14:02:33.386841,328659285
2026-03-06 14:02:33.488746,327915078
2026-03-06 14:02:33.589428,327202828
2026-03-06 14:02:33.690122,326533669
2026-03-06 14:02:33.790995,325884690
2026-03-06 14:02:33.892572,325258939
2026-03-06 14:02:33.993484,324673242
2026-03-06 14:02:34.094306,324130627
2026-03-06 14:02:34.19473,323608078
2026-03-06 14:02:34.295999,323121983
2026-03-06 14:02:34.396533,322667183
2026-03-06 14:02:34.497451,322254218
2026-03-06 14:02:34.598269,321870108
2026-03-06 14:02:34.699327,321524100
2026-03-06 14:02:34.800381,321209806
2026-03-06 14:02:34.901047,320926017
2026-03-06 14:02:35.002367,320687091
2026-03-06 14:02:35.10317,320482353
2026-03-06 14:02:35.20431,320313476
2026-03-06 14:02:35.305426,320184025
2026-03-06 14:02:35.406368,320079588
2026-03-06 14:02:35.507357,320027818
2026-03-06 14:02:35.607956,320003876
2026-03-06 14:02:35.708624,320017248
2026-03-06 14:02:35.809353,320062099
2026-03-06 14:02:35.910547,320152097
2026-03-06 14:02:36.011634,320272002
2026-03-06 14:02:36.1124,320430193
2026-03-06 14:02:36.213317,320629451
2026-03-06 14:02:36.314075,320861344
2026-03-06 14:02:36.414587,321130967
2026-03-06 14:02:36.51589,321426094
2026-03-06 14:02:36.616735,321770804
2026-03-06 14:02:36.717357,322145821
2026-03-06 14:02:36.818393,322551680
2026-03-06 14:02:36.919435,322999020
2026-03-06 14:02:37.020522,323471860
2026-03-06 14:02:37.121626,323980110
2026-03-06 14:02:37.222828,324527156
2026-03-06 14:02:37.323899,325103347
2026-03-06 14:02:37.424831,325714552
2026-03-06 14:02:37.525532,326347472
2026-03-06 14:02:37.626592,327019889
2026-03-06 14:02:37.727751,327725223
2026-03-06 14:02:37.828217,328448487
2026-03-06 14:02:37.929486,329214417
2026-03-06 14:02:38.030722,330005378
2026-03-06 14:02:38.131565,330821500
2026-03-06 14:02:38.232403,331656364
2026-03-06 14:02:38.333591,332528174
2026-03-06 14:02:38.434796,333416232
2026-03-06 14:02:38.535433,334340305
2026-03-06 14:02:38.636763,335279264
2026-03-06 14:02:38.737922,336241927
2026-03-06 14:02:38.83861,337230235
2026-03-06 14:02:38.939411,338233361
2026-03-06 14:02:39.04039,339264287
2026-03-06 14:02:39.141466,340302091
2026-03-06 14:02:39.242077,341373561
2026-03-06 14:02:39.343394,342451901
2026-03-06 14:02:39.444247,343545858
2026-03-06 14:02:39.545164,344663156
2026-03-06 14:02:39.646187,345786318
2026-03-06 14:02:39.746914,346919306
2026-03-06 14:02:39.847798,348072125
2026-03-06 14:02:39.94864,349226757
2026-03-06 14:02:40.049451,350399757
2026-03-06 14:02:40.151098,351583930
2026-03-06 14:02:40.251745,352778117
2026-03-06 14:02:40.352742,353966221
2026-03-06 14:02:40.45396,355170924
2026-03-06 14:02:40.5547,356372588
2026-03-06 14:02:40.655803,357582263
2026-03-06 14:02:40.756756,358790451
2026-03-06 14:02:40.857641,360004580
2026-03-06 14:02:40.958427,361214019
2026-03-06 14:02:41.059495,362424233
2026-03-06 14:02:41.160122,363623941
2026-03-06 14:02:41.260829,364834673
2026-03-06 14:02:41.361876,366029581
2026-03-06 14:02:41.462811,367223610
2026-03-06 14:02:41.564329,368420984
2026-03-06 14:02:41.665789,369600169
2026-03-06 14:02:41.766146,370770827
2026-03-06 14:02:41.867588,371933561
2026-03-06 14:02:41.96806,373089384
2026-03-06 14:02:42.069301,374222236
2026-03-06 14:02:42.169996,375352031
2026-03-06 14:02:42.270723,376464247
2026-03-06 14:02:42.372414,377561680
2026-03-06 14:02:42.473478,378637385
2026-03-06 14:02:42.574327,379700422
2026-03-06 14:02:42.674827,380747692
2026-03-06 14:02:42.775743,381775740
2026-03-06 14:02:42.876884,382785794
2026-03-06 14:02:42.978041,383760423
2026-03-06 14:02:43.078609,384726493
2026-03-06 14:02:43.179226,385668921
2026-03-06 14:02:43.280548,386583660
2026-03-06 14:02:43.381582,387469438
2026-03-06 14:02:43.482155,388339436
2026-03-06 14:02:43.582629,389179025
2026-03-06 14:02:43.683587,389996684
2026-03-06 14:02:43.78472,390783274
2026-03-06 14:02:43.885221,391544897
2026-03-06 14:02:43.986377,392274693
2026-03-06 14:02:44.087609,392970299
2026-03-06 14:02:44.188974,393646230
2026-03-06 14:02:44.290142,394289617
2026-03-06 14:02:44.390959,394897144
2026-03-06 14:02:44.491962,395471685
2026-03-06 14:02:44.593076,396013227
2026-03-06 14:02:44.694109,396528807
2026-03-06 14:02:44.79507,397002958
2026-03-06 14:02:44.895566,397445117
2026-03-06 14:02:44.996696,397856405
2026-03-06 14:02:45.097591,398230493
2026-03-06 14:02:45.199066,398570975
2026-03-06 14:02:45.299943,398870204
2026-03-06 14:02:45.400869,399135932
2026-03-06 14:02:45.501919,399369469
2026-03-06 14:02:45.603198,399571654
2026-03-06 14:02:45.704307,399728713
2026-03-06 14:02:45.805499,399851786
2026-03-06 14:02:45.906258,399941070
2026-03-06 14:02:46.007169,399987734
2026-03-06 14:02:46.107771,400002649
2026-03-06 14:02:46.208765,399980805
2026-03-06 14:02:46.309563,399914562
2026-03-06 14:02:46.410461,399816561
2026-03-06 14:02:46.511454,399690501
2026-03-06 14:02:46.612421,399511437
2026-03-06 14:02:46.713823,399311593
2026-03-06 14:02:46.814374,399071759
2026-03-06 14:02:46.915637,398792435
2026-03-06 14:02:47.016476,398481157
2026-03-06 14:02:47.117374,398125670
2026-03-06 14:02:47.217976,397747295
2026-03-06 14:02:47.319108,397321078
2026-03-06 14:02:47.419771,396870180
2026-03-06 14:02:47.521123,396382403
2026-03-06 14:02:47.621585,395870678
2026-03-06 14:02:47.722624,395317256
2026-03-06 14:02:47.824125,394727390
2026-03-06 14:02:47.924896,394111867
2026-03-06 14:02:48.02567,393462002
2026-03-06 14:02:48.126584,392783957
2026-03-06 14:02:48.227425,392082691
2026-03-06 14:02:48.327865,391345838
2026-03-06 14:02:48.429514,390572173
2026-03-06 14:02:48.531033,389770770
2026-03-06 14:02:48.631891,388951820
2026-03-06 14:02:48.732609,388104005
2026-03-06 14:02:48.83359,387225186
2026-03-06 14:02:48.934784,386328821
2026-03-06 14:02:49.035835,385405090
2026-03-06 14:02:49.136839,384452904
2026-03-06 14:02:49.237982,383481017
2026-03-06 14:02:49.338267,382494125
2026-03-06 14:02:49.439478,381482745
2026-03-06 14:02:49.540318,380447633
2026-03-06 14:02:49.641188,379397437
2026-03-06 14:02:49.742773,378333944
2026-03-06 14:02:49.843494,377244932
2026-03-06 14:02:49.944197,376147737
2026-03-06 14:02:50.044974,375032200
2026-03-06 14:02:50.146062,373907492
2026-03-06 14:02:50.247124,372767644
2026-03-06 14:02:50.347811,371605752
2026-03-06 14:02:50.448897,370442733
2026-03-06 14:02:50.549712,369264369
2026-03-06 14:02:50.650637,368086076
2026-03-06 14:02:50.751801,366895301
2026-03-06 14:02:50.853417,365690318
2026-03-06 14:02:50.954743,364486309
2026-03-06 14:02:51.055467,363279424
2026-03-06 14:02:51.156437,362075001
2026-03-06 14:02:51.257769,360864691
2026-03-06 14:02:51.359134,359648265
2026-03-06 14:02:51.45999,358436414
2026-03-06 14:02:51.560968,357221672
2026-03-06 14:02:51.662225,356017432
2026-03-06 14:02:51.762888,354804100
2026-03-06 14:02:51.864163,353602895
2026-03-06 14:02:51.965284,352417997
2026-03-06 14:02:52.06592,351235907
2026-03-06 14:02:52.166882,350053827
2026-03-06 14:02:52.267554,348886772
2026-03-06 14:02:52.368134,347734498
2026-03-06 14:02:52.469351,346590068
2026-03-06 14:02:52.569856,345452714
2026-03-06 14:02:52.67062,344333711
2026-03-06 14:02:52.771597,343220566
2026-03-06 14:02:52.872835,342127916
2026-03-06 14:02:52.973555,341060919
2026-03-06 14:02:53.074346,340001634
2026-03-06 14:02:53.176127,338959982
2026-03-06 14:02:53.277226,337931681
2026-03-06 14:02:53.378012,336929009
2026-03-06 14:02:53.4793,335956289
2026-03-06 14:02:53.579943,334995056
2026-03-06 14:02:53.680926,334067615
2026-03-06 14:02:53.781938,333155412
2026-03-06 14:02:53.883147,332261916
2026-03-06 14:02:53.983639,331405087
2026-03-06 14:02:54.084606,330577493
2026-03-06 14:02:54.185552,329767795
2026-03-06 14:02:54.286749,328990614
2026-03-06 14:02:54.387892,328237335
2026-03-06 14:02:54.489143,327515662
2026-03-06 14:02:54.589605,326822688
2026-03-06 14:02:54.690119,326160455
2026-03-06 14:02:54.791559,325534833
2026-03-06 14:02:54.892115,324936655
2026-03-06 14:02:54.992959,324369127
2026-03-06 14:02:55.094209,323832457
2026-03-06 14:02:55.195748,323326051
2026-03-06 14:02:55.29682,322858450
2026-03-06 14:02:55.397462,322433429
2026-03-06 14:02:55.498822,322026691
2026-03-06 14:02:55.599366,321663215
2026-03-06 14:02:55.700468,321339663
2026-03-06 14:02:55.80108,321041193
2026-03-06 14:02:55.902466,320787710
2026-03-06 14:02:56.003077,320567620
2026-03-06 14:02:56.104105,320384416
2026-03-06 14:02:56.204853,320237474
2026-03-06 14:02:56.305366,320117285
2026-03-06 14:02:56.406837,320040495
2026-03-06 14:02:56.507776,320005922
2026-03-06 14:02:56.608412,320001214
2026-03-06 14:02:56.709407,320034501
2026-03-06 14:02:56.810069,320107057
2026-03-06 14:02:56.911062,320216934
2026-03-06 14:02:57.011494,320361308
2026-03-06 14:02:57.112557,320542376
2026-03-06 14:02:57.213742,320751813
2026-03-06 14:02:57.314514,321009126
2026-03-06 14:02:57.415629,321289450
2026-03-06 14:02:57.516352,321619492
2026-03-06 14:02:57.617697,321979586
2026-03-06 14:02:57.718465,322366258
2026-03-06 14:02:57.819471,322798583
2026-03-06 14:02:57.920626,323256562
2026-03-06 14:02:58.02171,323755695
2026-03-06 14:02:58.122546,324284164
2026-03-06 14:02:58.223455,324848225
2026-03-06 14:02:58.32467,325443525
2026-03-06 14:02:58.425382,326062685
2026-03-06 14:02:58.526331,326719663
2026-03-06 14:02:58.627326,327413510
2026-03-06 14:02:58.728019,328123940
2026-03-06 14:02:58.828484,328874160
2026-03-06 14:02:58.929447,329641907
2026-03-06 14:02:59.030795,330453956
2026-03-06 14:02:59.13208,331283944
2026-03-06 14:02:59.23278,332136162
2026-03-06 14:02:59.333538,333017324
2026-03-06 14:02:59.43484,333929041
2026-03-06 14:02:59.53604,334855231
2026-03-06 14:02:59.637204,335811848
2026-03-06 14:02:59.738278,336791559
2026-03-06 14:02:59.839159,337790562
2026-03-06 14:02:59.94005,338810989
2026-03-06 14:03:00.041167,339844747
2026-03-06 14:03:00.141763,340897175
2026-03-06 14:03:00.242778,341971066
2026-03-06 14:03:00.344115,343068172
2026-03-06 14:03:00.444818,344169986
2026-03-06 14:03:00.545904,345290218
2026-03-06 14:03:00.647263,346420436
2026-03-06 14:03:00.748095,347573584
2026-03-06 14:03:00.848998,348733086
2026-03-06 14:03:00.950066,349893625
2026-03-06 14:03:01.050972,351077363
2026-03-06 14:03:01.152522,352261798
2026-03-06 14:03:01.253164,353452834
2026-03-06 14:03:01.354067,354647199
2026-03-06 14:03:01.454745,355847334
2026-03-06 14:03:01.555741,357053272
2026-03-06 14:03:01.657129,358269119
2026-03-06 14:03:01.758021,359487744
2026-03-06 14:03:01.85903,360691306
2026-03-06 14:03:01.960111,361903281
2026-03-06 14:03:02.060812,363106620
2026-03-06 14:03:02.161681,364314608
2026-03-06 14:03:02.262947,365528141
2026-03-06 14:03:02.363633,366718015
2026-03-06 14:03:02.46501,367906708
2026-03-06 14:03:02.565677,369093355
2026-03-06 14:03:02.666797,370271775
2026-03-06 14:03:02.768029,371431762
2026-03-06 14:03:02.868437,372592209
2026-03-06 14:03:02.969813,373733992
2026-03-06 14:03:03.07055,374866659
2026-03-06 14:03:03.171249,375984034
2026-03-06 14:03:03.272524,377085835
2026-03-06 14:03:03.373482,378168566
2026-03-06 14:03:03.473899,379240810
2026-03-06 14:03:03.574687,380296072
2026-03-06 14:03:03.675579,381325471
2026-03-06 14:03:03.776395,382337809
2026-03-06 14:03:03.877422,383337355
2026-03-06 14:03:03.978184,384304089
2026-03-06 14:03:04.079397,385256828
2026-03-06 14:03:04.180032,386181982
2026-03-06 14:03:04.280785,387087110
2026-03-06 14:03:04.381553,387961906
2026-03-06 14:03:04.482524,388821278
2026-03-06 14:03:04.583385,389646644
2026-03-06 14:03:04.684924,390439915
2026-03-06 14:03:04.785132,391214640
2026-03-06 14:03:04.886146,391956219
2026-03-06 14:03:04.987108,392675287
2026-03-06 14:03:05.087827,393348253
2026-03-06 14:03:05.188687,394002536
2026-03-06 14:03:05.290348,394629237
2026-03-06 14:03:05.390979,395216634
2026-03-06 14:03:05.492159,395777174
2026-03-06 14:03:05.593107,396297839
2026-03-06 14:03:05.693873,396799027
2026-03-06 14:03:05.795445,397257009
2026-03-06 14:03:05.896939,397682769
2026-03-06 14:03:05.997677,398066612
2026-03-06 14:03:06.098406,398428035
2026-03-06 14:03:06.199203,398738855
2026-03-06 14:03:06.300088,399027401
2026-03-06 14:03:06.401078,399275644
2026-03-06 14:03:06.502175,399486214
2026-03-06 14:03:06.603445,399662691
2026-03-06 14:03:06.704507,399802180
2026-03-06 14:03:06.805754,399906163
2026-03-06 14:03:06.906464,399966701
2026-03-06 14:03:07.00773,399995925
2026-03-06 14:03:07.108492,399992368
2026-03-06 14:03:07.209446,399949374
2026-03-06 14:03:07.310282,399864267
2026-03-06 14:03:07.411134,399747617
2026-03-06 14:03:07.511997,399597748
2026-03-06 14:03:07.61322,399404716
2026-03-06 14:03:07.714118,399178492
2026-03-06 14:03:07.814928,398916075
2026-03-06 14:03:07.916086,398618096
2026-03-06 14:03:08.016603,398287191
2026-03-06 14:03:08.117488,397916760
2026-03-06 14:03:08.218207,397514168
2026-03-06 14:03:08.319417,397082444
2026-03-06 14:03:08.420049,396607862
2026-03-06 14:03:08.52093,396102464
2026-03-06 14:03:08.621785,395569929
2026-03-06 14:03:08.722621,394996838
2026-03-06 14:03:08.823663,394392799
2026-03-06 14:03:08.925239,393754730
2026-03-06 14:03:09.025926,393087932
2026-03-06 14:03:09.127015,392394054
2026-03-06 14:03:09.227912,391668407
2026-03-06 14:03:09.328944,390914917
2026-03-06 14:03:09.429466,390132589
2026-03-06 14:03:09.529918,389323162
2026-03-06 14:03:09.631307,388490823
2026-03-06 14:03:09.732131,387622665
2026-03-06 14:03:09.833117,386737801
2026-03-06 14:03:09.933455,385827155
2026-03-06 14:03:10.034586,384884340
2026-03-06 14:03:10.13544,383928916
2026-03-06 14:03:10.236338,382947173
2026-03-06 14:03:10.337382,381943384
2026-03-06 14:03:10.438569,380923141
2026-03-06 14:03:10.539084,379885141
2026-03-06 14:03:10.640203,378826822
2026-03-06 14:03:10.74107,377742850
2026-03-06 14:03:10.841886,376651442
2026-03-06 14:03:10.942961,375546896
2026-03-06 14:03:11.043866,374425334
2026-03-06 14:03:11.144389,373289507
2026-03-06 14:03:11.245283,372138843
2026-03-06 14:03:11.346224,370985783
2026-03-06 14:03:11.447069,369812333
2026-03-06 14:03:11.547641,368640572
2026-03-06 14:03:11.648568,367453271
2026-03-06 14:03:11.74943,366261232
2026-03-06 14:03:11.850455,365066382
2026-03-06 14:03:11.951362,363851448
2026-03-06 14:03:12.052575,362653388
2026-03-06 14:03:12.15361,361436535
2026-03-06 14:03:12.254478,360226937
2026-03-06 14:03:12.35513,359011352
2026-03-06 14:03:12.456066,357806034
2026-03-06 14:03:12.556902,356598565
2026-03-06 14:03:12.658265,355395165
2026-03-06 14:03:12.758978,354188023
2026-03-06 14:03:12.859899,352997229
2026-03-06 14:03:12.96071,351807667
2026-03-06 14:03:13.062009,350628597
2026-03-06 14:03:13.162898,349448806
2026-03-06 14:03:13.263712,348282354
2026-03-06 14:03:13.364557,347139503
2026-03-06 14:03:13.46617,345994005
2026-03-06 14:03:13.56684,344866311
2026-03-06 14:03:13.667318,343752885
2026-03-06 14:03:13.768585,342651665
2026-03-06 14:03:13.869198,341573830
2026-03-06 14:03:13.970622,340496167
2026-03-06 14:03:14.071918,339453020
2026-03-06 14:03:14.172634,338426112
2026-03-06 14:03:14.273303,337413695
2026-03-06 14:03:14.374446,336425480
2026-03-06 14:03:14.475336,335451845
2026-03-06 14:03:14.576828,334505051
2026-03-06 14:03:14.677732,333589774
2026-03-06 14:03:14.778751,332689175
2026-03-06 14:03:14.87978,331808656
2026-03-06 14:03:14.980883,330966010
2026-03-06 14:03:15.082075,330147096
2026-03-06 14:03:15.182767,329355355
2026-03-06 14:03:15.283922,328591030
2026-03-06 14:03:15.385188,327848764
2026-03-06 14:03:15.48604,327146299
2026-03-06 14:03:15.587062,326473961
2026-03-06 14:03:15.687578,325828291
2026-03-06 14:03:15.788473,325215801
2026-03-06 14:03:15.889022,324634083
2026-03-06 14:03:15.990021,324084532
2026-03-06 14:03:16.090624,323564545
2026-03-06 14:03:16.191886,323083687
2026-03-06 14:03:16.292477,322636988
2026-03-06 14:03:16.393537,322219536
2026-03-06 14:03:16.494668,321839590
2026-03-06 14:03:16.595463,321495892
2026-03-06 14:03:16.696281,321179729
2026-03-06 14:03:16.797244,320910002
2026-03-06 14:03:16.898517,320672127
2026-03-06 14:03:16.998869,320464529
2026-03-06 14:03:17.099931,320301586
2026-03-06 14:03:17.201169,320167596
2026-03-06 14:03:17.301749,320077059
2026-03-06 14:03:17.40341,320015370
2026-03-06 14:03:17.504339,319998598
2026-03-06 14:03:17.60541,320017430
2026-03-06 14:03:17.706127,320066908
2026-03-06 14:03:17.80684,320162215
2026-03-06 14:03:17.908122,320285052
2026-03-06 14:03:18.009421,320449892
2026-03-06 14:03:18.110725,320650041
2026-03-06 14:03:18.211363,320888589
2026-03-06 14:03:18.31265,321155910
2026-03-06 14:03:18.413291,321462029
2026-03-06 14:03:18.514081,321803698
2026-03-06 14:03:18.615452,322187106
2026-03-06 14:03:18.716546,322599408
2026-03-06 14:03:18.817865,323039757
2026-03-06 14:03:18.918666,323521889
2026-03-06 14:03:19.019257,324031142
2026-03-06 14:03:19.12033,324576409
2026-03-06 14:03:19.221057,325162552
2026-03-06 14:03:19.321727,325767775
2026-03-06 14:03:19.422891,326411883
2026-03-06 14:03:19.523491,327085800
2026-03-06 14:03:19.624216,327786680
2026-03-06 14:03:19.725399,328517733
2026-03-06 14:03:19.826055,329282190
2026-03-06 14:03:19.926686,330064863
2026-03-06 14:03:20.02766,330883635
2026-03-06 14:03:20.128577,331723129
2026-03-06 14:03:20.229537,332599404
2026-03-06 14:03:20.330324,333496426
2026-03-06 14:03:20.431685,334406848
2026-03-06 14:03:20.532616,335349371
2026-03-06 14:03:20.633374,336321558
2026-03-06 14:03:20.734109,337303753
2026-03-06 14:03:20.835032,338314850
2026-03-06 14:03:20.936229,339336698
2026-03-06 14:03:21.037242,340388907
2026-03-06 14:03:21.137784,341453428
2026-03-06 14:03:21.238916,342529416
2026-03-06 14:03:21.33994,343629136
2026-03-06 14:03:21.440964,344736951
2026-03-06 14:03:21.541399,345871440
2026-03-06 14:03:21.642488,347007656
2026-03-06 14:03:21.743517,348163351
2026-03-06 14:03:21.844458,349321579
2026-03-06 14:03:21.945535,350486801
2026-03-06 14:03:22.046403,351672055
2026-03-06 14:03:22.147443,352855759
2026-03-06 14:03:22.248088,354056380
2026-03-06 14:03:22.348761,355257557
2026-03-06 14:03:22.449709,356466061
2026-03-06 14:03:22.550655,357667400
2026-03-06 14:03:22.651738,358884359
2026-03-06 14:03:22.75311,360087791
2026-03-06 14:03:22.854055,361301164
2026-03-06 14:03:22.955336,362511533
2026-03-06 14:03:23.056324,363729541
2026-03-06 14:03:23.15742,364935857
2026-03-06 14:03:23.257956,366129410
2026-03-06 14:03:23.359393,367324815
2026-03-06 14:03:23.460409,368508661
2026-03-06 14:03:23.561303,369697713
2026-03-06 14:03:23.661683,370857231
2026-03-06 14:03:23.762696,372018444
2026-03-06 14:03:23.863922,373167203
2026-03-06 14:03:23.964971,374308866
2026-03-06 14:03:24.06576,375437615
2026-03-06 14:03:24.166821,376545307
2026-03-06 14:03:24.268203,377644728
2026-03-06 14:03:24.369188,378721266
2026-03-06 14:03:24.469734,379778394
2026-03-06 14:03:24.570899,380830652
2026-03-06 14:03:24.672022,381855746
2026-03-06 14:03:24.773163,382863813
2026-03-06 14:03:24.87363,383843667
2026-03-06 14:03:24.975041,384803257
2026-03-06 14:03:25.075904,385739902
2026-03-06 14:03:25.177085,386655956
2026-03-06 14:03:25.277917,387552231
2026-03-06 14:03:25.378944,388414023
2026-03-06 14:03:25.479687,389249710
2026-03-06 14:03:25.580425,390069023
2026-03-06 14:03:25.681495,390848440
2026-03-06 14:03:25.782138,391608655
2026-03-06 14:03:25.88339,392336069
2026-03-06 14:03:25.984041,393030357
2026-03-06 14:03:26.084995,393700954
2026-03-06 14:03:26.185775,394339592
2026-03-06 14:03:26.28621,394937990
2026-03-06 14:03:26.387064,395512244
2026-03-06 14:03:26.487806,396052822
2026-03-06 14:03:26.58915,396561379
2026-03-06 14:03:26.68977,397034089
2026-03-06 14:03:26.791129,397476206
2026-03-06 14:03:26.8922,397882976
2026-03-06 14:03:26.993215,398253299
2026-03-06 14:03:27.093787,398587838
2026-03-06 14:03:27.194874,398888581
2026-03-06 14:03:27.295748,399155466
2026-03-06 14:03:27.396461,399381071
2026-03-06 14:03:27.497048,399583336
2026-03-06 14:03:27.59799,399732430
2026-03-06 14:03:27.699279,399858536
2026-03-06 14:03:27.800002,399940254
2026-03-06 14:03:27.900795,399987342
2026-03-06 14:03:28.001595,400000266
2026-03-06 14:03:28.102434,399973927
2026-03-06 14:03:28.203702,399911651
2026-03-06 14:03:28.304546,399808069
2026-03-06 14:03:28.405884,399676139
2026-03-06 14:03:28.506857,399500264
2026-03-06 14:03:28.608037,399299606
2026-03-06 14:03:28.708429,399047132
2026-03-06 14:03:28.809242,398770435
2026-03-06 14:03:28.910508,398458246
2026-03-06 14:03:29.011164,398101006
2026-03-06 14:03:29.11251,397722082
2026-03-06 14:03:29.213457,397296329
2026-03-06 14:03:29.314037,396842970
2026-03-06 14:03:29.415102,396356419
2026-03-06 14:03:29.515752,395835097
2026-03-06 14:03:29.616478,395279249
2026-03-06 14:03:29.718008,394691593
2026-03-06 14:03:29.818915,394073582
2026-03-06 14:03:29.919622,393426202
2026-03-06 14:03:30.020804,392744668
2026-03-06 14:03:30.121959,392035987
2026-03-06 14:03:30.223163,391294751
2026-03-06 14:03:30.323868,390518493
2026-03-06 14:03:30.424509,389726156
2026-03-06 14:03:30.525322,388907459
2026-03-06 14:03:30.62618,388055216
2026-03-06 14:03:30.72773,387175503
2026-03-06 14:03:30.828307,386279285
2026-03-06 14:03:30.928762,385348763
2026-03-06 14:03:31.029949,384402368
2026-03-06 14:03:31.130809,383439230
2026-03-06 14:03:31.231443,382446437
2026-03-06 14:03:31.332514,381429836
2026-03-06 14:03:31.433559,380401354
2026-03-06 14:03:31.534422,379349537
2026-03-06 14:03:31.635323,378278365
2026-03-06 14:03:31.736096,377198391
2026-03-06 14:03:31.837053,376094493
2026-03-06 14:03:31.937474,374986689
2026-03-06 14:03:32.038074,373854764
2026-03-06 14:03:32.139348,372704489
2026-03-06 14:03:32.240298,371558845
2026-03-06 14:03:32.340975,370395848
2026-03-06 14:03:32.441312,369219262
2026-03-06 14:03:32.542347,368045912
2026-03-06 14:03:32.64369,366848500
2026-03-06 14:03:32.744079,365658691
2026-03-06 14:03:32.845134,364455575
2026-03-06 14:03:32.946591,363246443
2026-03-06 14:03:33.047271,362041109
2026-03-06 14:03:33.14791,360824202
2026-03-06 14:03:33.249033,359614375
2026-03-06 14:03:33.349987,358410820
2026-03-06 14:03:33.450693,357205468
2026-03-06 14:03:33.551554,355989486
2026-03-06 14:03:33.652999,354787546
2026-03-06 14:03:33.753856,353587045
2026-03-06 14:03:33.854995,352387807
2026-03-06 14:03:33.956388,351200821
2026-03-06 14:03:34.057594,350017242
2026-03-06 14:03:34.158572,348851168
2026-03-06 14:03:34.259821,347697563
2026-03-06 14:03:34.360288,346550084
2026-03-06 14:03:34.460998,345419050
2026-03-06 14:03:34.561716,344293998
2026-03-06 14:03:34.662965,343186764
2026-03-06 14:03:34.763455,342106408
2026-03-06 14:03:34.864233,341024279
2026-03-06 14:03:34.965559,339968609
2026-03-06 14:03:35.06607,338937397
2026-03-06 14:03:35.166773,337920406
2026-03-06 14:03:35.267701,336916638
2026-03-06 14:03:35.36831,335945048
2026-03-06 14:03:35.469454,334984038
2026-03-06 14:03:35.569933,334053498
2026-03-06 14:03:35.671033,333144276
2026-03-06 14:03:35.771786,332255914
2026-03-06 14:03:35.872563,331400626
2026-03-06 14:03:35.973347,330562761
2026-03-06 14:03:36.074192,329763611
2026-03-06 14:03:36.17526,328982482
2026-03-06 14:03:36.276045,328232458
2026-03-06 14:03:36.376437,327518306
2026-03-06 14:03:36.477901,326824678
2026-03-06 14:03:36.578828,326159216
2026-03-06 14:03:36.680199,325530542
2026-03-06 14:03:36.78118,324926013
2026-03-06 14:03:36.881831,324364392
2026-03-06 14:03:36.982906,323832267
2026-03-06 14:03:37.084307,323326807
2026-03-06 14:03:37.185693,322858312
2026-03-06 14:03:37.286223,322427334
2026-03-06 14:03:37.387168,322031469
2026-03-06 14:03:37.488621,321661709
2026-03-06 14:03:37.589442,321334825
2026-03-06 14:03:37.690193,321040017
2026-03-06 14:03:37.79128,320787728
2026-03-06 14:03:37.892865,320560203
2026-03-06 14:03:37.993283,320378060
2026-03-06 14:03:38.094478,320231897
2026-03-06 14:03:38.195314,320115584
2026-03-06 14:03:38.296142,320046825
2026-03-06 14:03:38.397101,320004034
2026-03-06 14:03:38.497707,320003769
2026-03-06 14:03:38.598147,320038505
2026-03-06 14:03:38.699186,320109805
2026-03-06 14:03:38.800184,320215021
2026-03-06 14:03:38.901894,320358262
2026-03-06 14:03:39.002142,320543393
2026-03-06 14:03:39.103378,320758694
2026-03-06 14:03:39.203889,321010873
2026-03-06 14:03:39.304894,321303693
2026-03-06 14:03:39.4058,321626955
2026-03-06 14:03:39.506933,321979163
2026-03-06 14:03:39.607763,322372347
2026-03-06 14:03:39.708419,322800599
2026-03-06 14:03:39.809353,323262575
